account_id,IN,OUT,B,Months_Count,IN/M,OUT/M,B/M
2397,206908,169900,37008,30,6896.933333333333,5663.333333333333,1233.6
2398,171078,124130,46948,25,6843.12,4965.2,1877.92
2399,410017,372360,37657,56,7321.732142857143,6649.285714285715,672.4464285714286
2400,134164,91795,42369,30,4472.133333333333,3059.8333333333335,1412.3
2401,364124,321871,42253,52,7002.384615384615,6189.826923076923,812.5576923076923
2402,99811,53641,46170,13,7677.7692307692305,4126.2307692307695,3551.5384615384614
2403,222385,202665,19720,34,6540.735294117647,5960.735294117647,580.0
2404,272942,258222,14720,18,15163.444444444445,14345.666666666666,817.7777777777778
2405,325807,295074,30733,22,14809.40909090909,13412.454545454546,1396.9545454545455
2406,160428,131454,28974,33,4861.454545454545,3983.4545454545455,878.0
2407,357156,327968,29188,29,12315.724137931034,11309.241379310344,1006.4827586206897
2408,421046,375805,45241,24,17543.583333333332,15658.541666666666,1885.0416666666667
2409,409010,338615,70395,34,12029.70588235294,9959.264705882353,2070.4411764705883
2410,421519,341050,80469,67,6291.328358208955,5090.298507462687,1201.0298507462687
2411,1603099,1561035,42064,66,24289.378787878788,23652.045454545456,637.3333333333334
2413,253663,209683,43980,14,18118.785714285714,14977.357142857143,3141.4285714285716
2414,141708,123102,18606,47,3015.063829787234,2619.191489361702,395.8723404255319
2415,377598,334051,43547,22,17163.545454545456,15184.136363636364,1979.409090909091
2416,656223,649425,6798,35,18749.22857142857,18555.0,194.22857142857143
2417,361081,341505,19576,64,5641.890625,5336.015625,305.875
2418,1459263,1383430,75833,26,56125.5,53208.846153846156,2916.653846153846
2419,3052534,2973449,79085,61,50041.54098360656,48745.065573770495,1296.4754098360656
2420,124028,108311,15717,30,4134.266666666666,3610.366666666667,523.9
2421,169774,117944,51830,47,3612.2127659574467,2509.446808510638,1102.7659574468084
2422,99301,66153,33148,16,6206.3125,4134.5625,2071.75
2423,402619,380000,22619,70,5751.7,5428.571428571428,323.12857142857143
2424,2276811,2244387,32424,38,59916.07894736842,59062.81578947369,853.2631578947369
2425,742802,719666,23136,71,10462.0,10136.140845070422,325.85915492957747
2427,1039176,1007078,32098,62,16760.90322580645,16243.193548387097,517.7096774193549
2428,1106367,1062005,44362,63,17561.380952380954,16857.222222222223,704.1587301587301
2429,1161206,1109085,52121,70,16588.657142857144,15844.07142857143,744.5857142857143
2430,534438,472195,62243,50,10688.76,9443.9,1244.86
2431,401967,345400,56567,46,8738.41304347826,7508.695652173913,1229.7173913043478
2432,192560,151783,40777,32,6017.5,4743.21875,1274.28125
2433,338984,287297,51687,70,4842.628571428571,4104.242857142857,738.3857142857142
2434,407624,388099,19525,70,5823.2,5544.271428571428,278.92857142857144
2435,2378010,2324030,53980,61,38983.770491803276,38098.852459016394,884.9180327868852
2436,677055,599570,77485,67,10105.298507462687,8948.805970149253,1156.4925373134329
2437,113484,96318,17166,36,3152.3333333333335,2675.5,476.8333333333333
2438,147315,124896,22419,13,11331.923076923076,9607.384615384615,1724.5384615384614
2439,183691,162723,20968,28,6560.392857142857,5811.535714285715,748.8571428571429
2440,310789,251275,59514,12,25899.083333333332,20939.583333333332,4959.5
2441,479187,443165,36022,24,19966.125,18465.208333333332,1500.9166666666667
2442,51994,34653,17341,16,3249.625,2165.8125,1083.8125
2443,478368,445971,32397,18,26576.0,24776.166666666668,1799.8333333333333
2444,519066,440317,78749,15,34604.4,29354.466666666667,5249.933333333333
2445,1331794,1260533,71261,29,45923.93103448276,43466.65517241379,2457.2758620689656
2446,635479,579566,55913,47,13520.829787234043,12331.191489361701,1189.6382978723404
2447,243603,196558,47045,17,14329.588235294117,11562.235294117647,2767.3529411764707
2448,66428,49540,16888,19,3496.2105263157896,2607.3684210526317,888.8421052631579
2449,107818,52100,55718,15,7187.866666666667,3473.3333333333335,3714.5333333333333
2450,903415,813180,90235,32,28231.71875,25411.875,2819.84375
2451,350385,309869,40516,20,17519.25,15493.45,2025.8
2452,96261,73482,22779,17,5662.411764705882,4322.470588235294,1339.9411764705883
2453,236677,207705,28972,69,3430.1014492753625,3010.217391304348,419.8840579710145
2454,519847,483910,35937,55,9451.763636363636,8798.363636363636,653.4
2455,145572,114756,30816,22,6616.909090909091,5216.181818181818,1400.7272727272727
2456,1176253,1132362,43891,39,30160.333333333332,29034.923076923078,1125.4102564102564
2457,414118,394578,19540,61,6788.819672131148,6468.491803278688,320.327868852459
2458,1960538,1926578,33960,69,28413.594202898552,27921.420289855072,492.17391304347825
2459,82263,57656,24607,15,5484.2,3843.733333333333,1640.4666666666667
2460,509456,438840,70616,61,8351.737704918032,7194.098360655737,1157.639344262295
2461,74897,52415,22482,15,4993.133333333333,3494.3333333333335,1498.8
2463,855182,804697,50485,50,17103.64,16093.94,1009.7
2464,2252650,2166927,85723,65,34656.153846153844,33337.338461538464,1318.8153846153846
2465,165163,148590,16573,26,6352.423076923077,5715.0,637.4230769230769
2466,486137,409610,76527,20,24306.85,20480.5,3826.35
2467,1676973,1588334,88639,67,25029.44776119403,23706.4776119403,1322.9701492537313
2468,93706,63840,29866,29,3231.2413793103447,2201.3793103448274,1029.8620689655172
2469,115683,95415,20268,34,3402.4411764705883,2806.323529411765,596.1176470588235
2470,1092725,1048280,44445,53,20617.45283018868,19778.867924528302,838.5849056603773
2471,2575773,2520163,55610,53,48599.49056603773,47550.24528301887,1049.245283018868
2472,1056905,972145,84760,58,18222.5,16761.120689655174,1461.3793103448277
2473,104187,81649,22538,34,3064.323529411765,2401.4411764705883,662.8823529411765
2474,133938,118681,15257,32,4185.5625,3708.78125,476.78125
2475,379494,355598,23896,26,14595.923076923076,13676.846153846154,919.0769230769231
2476,261943,247515,14428,60,4365.716666666666,4125.25,240.46666666666667
2477,130810,112418,18392,22,5945.909090909091,5109.909090909091,836.0
2479,442990,427170,15820,62,7145.0,6889.8387096774195,255.16129032258064
2480,757534,749369,8165,15,50502.26666666667,49957.933333333334,544.3333333333334
2481,50000,35100,14900,38,1315.7894736842106,923.6842105263158,392.10526315789474
2482,760141,725787,34354,58,13105.879310344828,12513.568965517241,592.3103448275862
2483,702560,641014,61546,27,26020.74074074074,23741.25925925926,2279.4814814814813
2484,1172776,1129154,43622,71,16517.971830985916,15903.577464788732,614.3943661971831
2485,66373,40783,25590,16,4148.3125,2548.9375,1599.375
2486,3493041,3417393,75648,70,49900.58571428571,48819.9,1080.6857142857143
2487,257776,217935,39841,38,6783.578947368421,5735.131578947368,1048.4473684210527
2488,216978,180730,36248,68,3190.8529411764707,2657.794117647059,533.0588235294117
2489,411907,383265,28642,69,5969.666666666667,5554.565217391304,415.1014492753623
2490,739486,671265,68221,46,16075.782608695652,14592.717391304348,1483.0652173913043
2491,279031,252725,26306,33,8455.484848484848,7658.333333333333,797.1515151515151
2492,112273,96082,16191,15,7484.866666666667,6405.466666666666,1079.4
2493,750181,669640,80541,69,10872.188405797102,9704.927536231884,1167.2608695652175
2494,2462036,2406974,55062,56,43964.92857142857,42981.67857142857,983.25
2495,57900,8500,49400,21,2757.1428571428573,404.76190476190476,2352.3809523809523
2496,512983,492224,20759,55,9326.963636363636,8949.527272727273,377.43636363636364
2497,489119,451090,38029,69,7088.68115942029,6537.536231884058,551.1449275362319
2498,374700,331225,43475,33,11354.545454545454,10037.121212121212,1317.4242424242425
2499,305754,265273,40481,34,8992.764705882353,7802.14705882353,1190.6176470588234
2500,125859,100515,25344,38,3312.0789473684213,2645.1315789473683,666.9473684210526
2501,1182468,1084878,97590,58,20387.379310344826,18704.793103448275,1682.5862068965516
2502,177877,151505,26372,26,6841.423076923077,5827.115384615385,1014.3076923076923
2503,771978,707855,64123,69,11188.08695652174,10258.768115942028,929.3188405797101
2504,1565655,1503968,61687,60,26094.25,25066.133333333335,1028.1166666666666
2505,140140,112956,27184,31,4520.645161290323,3643.7419354838707,876.9032258064516
2506,1159331,1066306,93025,29,39976.93103448276,36769.1724137931,3207.7586206896553
2507,209473,180705,28768,24,8728.041666666666,7529.375,1198.6666666666667
2508,300381,283525,16856,69,4353.347826086957,4109.057971014493,244.28985507246378
2509,949872,936817,13055,18,52770.666666666664,52045.38888888889,725.2777777777778
2510,1405932,1329447,76485,64,21967.6875,20772.609375,1195.078125
2511,837383,793825,43558,55,15225.145454545454,14433.181818181818,791.9636363636364
2513,301858,285325,16533,65,4643.969230769231,4389.615384615385,254.35384615384615
2514,726884,644561,82323,40,18172.1,16114.025,2058.075
2515,646161,603186,42975,38,17004.236842105263,15873.315789473685,1130.921052631579
2516,712247,665198,47049,37,19249.91891891892,17978.324324324323,1271.5945945945946
2517,861515,797797,63718,25,34460.6,31911.88,2548.72
2519,402209,351973,50236,71,5664.915492957746,4957.366197183099,707.5492957746479
2520,164390,143550,20840,41,4009.512195121951,3501.2195121951218,508.2926829268293
2521,1140489,1060146,80343,43,26523.0,24654.558139534885,1868.4418604651162
2522,894558,877134,17424,35,25558.8,25060.97142857143,497.8285714285714
2523,236195,208512,27683,67,3525.2985074626868,3112.1194029850744,413.17910447761193
2524,304613,278865,25748,48,6346.104166666667,5809.6875,536.4166666666666
2525,425667,406828,18839,43,9899.232558139534,9461.116279069767,438.1162790697674
2526,184694,167685,17009,29,6368.758620689655,5782.241379310345,586.5172413793103
2527,2846864,2780201,66663,69,41258.89855072464,40292.76811594203,966.1304347826087
2528,298589,273570,25019,69,4327.376811594203,3964.782608695652,362.59420289855075
2530,808163,774532,33631,29,27867.689655172413,26708.0,1159.6896551724137
2531,153923,115651,38272,24,6413.458333333333,4818.791666666667,1594.6666666666667
2532,1278477,1252447,26030,24,53269.875,52185.291666666664,1084.5833333333333
2533,297053,248655,48398,42,7072.690476190476,5920.357142857143,1152.3333333333333
2534,430837,412210,18627,66,6527.833333333333,6245.606060606061,282.22727272727275
2535,381744,357014,24730,23,16597.565217391304,15522.347826086956,1075.2173913043478
2536,317202,288701,28501,50,6344.04,5774.02,570.02
2537,1254140,1229511,24629,22,57006.36363636364,55886.86363636364,1119.5
2538,382454,345846,36608,59,6482.271186440678,5861.796610169492,620.4745762711865
2539,125375,96413,28962,20,6268.75,4820.65,1448.1
2540,354907,311130,43777,44,8066.068181818182,7071.136363636364,994.9318181818181
2541,776278,708578,67700,49,15842.408163265307,14460.775510204081,1381.6326530612246
2542,452146,436080,16066,64,7064.78125,6813.75,251.03125
2543,449922,365640,84282,70,6427.457142857143,5223.428571428572,1204.0285714285715
2544,258352,188714,69638,24,10764.666666666666,7863.083333333333,2901.5833333333335
2545,359918,339751,20167,24,14996.583333333334,14156.291666666666,840.2916666666666
2546,916236,904124,12112,48,19088.25,18835.916666666668,252.33333333333334
2547,1196166,1106873,89293,44,27185.590909090908,25156.204545454544,2029.3863636363637
2548,254338,222545,31793,35,7266.8,6358.428571428572,908.3714285714286
2549,403314,346800,56514,61,6611.704918032787,5685.245901639344,926.4590163934427
2550,652486,556303,96183,37,17634.756756756757,15035.216216216217,2599.5405405405404
2551,1448137,1368374,79763,34,42592.26470588235,40246.294117647056,2345.970588235294
2552,1297603,1222385,75218,65,19963.123076923075,18805.923076923078,1157.2
2553,788630,747179,41451,41,19234.878048780487,18223.878048780487,1011.0
2554,1779331,1721109,58222,66,26959.560606060608,26077.409090909092,882.1515151515151
2555,1482702,1398840,83862,69,21488.434782608696,20273.043478260868,1215.391304347826
2556,43451,30185,13266,14,3103.6428571428573,2156.0714285714284,947.5714285714286
2557,369580,347282,22298,61,6058.688524590164,5693.147540983607,365.5409836065574
2558,51753,33866,17887,16,3234.5625,2116.625,1117.9375
2559,570131,513887,56244,42,13574.547619047618,12235.404761904761,1339.142857142857
2560,184040,159918,24122,18,10224.444444444445,8884.333333333334,1340.111111111111
2561,621301,541338,79963,27,23011.14814814815,20049.555555555555,2961.5925925925926
2562,137575,116250,21325,40,3439.375,2906.25,533.125
2563,371458,326882,44576,47,7903.36170212766,6954.936170212766,948.4255319148937
2564,406450,363180,43270,18,22580.555555555555,20176.666666666668,2403.8888888888887
2565,251991,237460,14531,38,6631.3421052631575,6248.9473684210525,382.39473684210526
2566,74704,68700,6004,70,1067.2,981.4285714285714,85.77142857142857
2567,154408,130439,23969,35,4411.657142857143,3726.8285714285716,684.8285714285714
2568,1458686,1390961,67725,57,25590.98245614035,24402.824561403508,1188.157894736842
2569,372323,349771,22552,54,6894.87037037037,6477.240740740741,417.6296296296296
2570,113372,95096,18276,36,3149.222222222222,2641.5555555555557,507.6666666666667
2571,1196597,1093866,102731,23,52025.95652173913,47559.391304347824,4466.565217391304
2572,2670084,2578231,91853,49,54491.510204081635,52616.95918367347,1874.5510204081634
2573,137879,124330,13549,28,4924.25,4440.357142857143,483.89285714285717
2574,1250429,1141726,108703,70,17863.27142857143,16310.371428571429,1552.9
2575,134889,110645,24244,20,6744.45,5532.25,1212.2
2576,2128678,2065044,63634,63,33788.53968253968,32778.47619047619,1010.063492063492
2577,248139,224629,23510,41,6052.170731707317,5478.756097560976,573.4146341463414
2578,143895,123928,19967,33,4360.454545454545,3755.3939393939395,605.060606060606
2579,85775,67275,18500,14,6126.785714285715,4805.357142857143,1321.4285714285713
2580,545874,480460,65414,37,14753.351351351352,12985.405405405405,1767.945945945946
2581,1515370,1419980,95390,69,21961.884057971016,20579.420289855072,1382.463768115942
2582,1495238,1423649,71589,61,24512.09836065574,23338.508196721312,1173.5901639344263
2583,112572,34500,78072,67,1680.1791044776119,514.9253731343283,1165.2537313432836
2584,281167,254991,26176,65,4325.6461538461535,3922.9384615384615,402.7076923076923
2585,1165378,1136290,29088,70,16648.257142857143,16232.714285714286,415.54285714285714
2586,788921,705914,83007,20,39446.05,35295.7,4150.35
2587,171656,157180,14476,17,10097.411764705883,9245.882352941177,851.5294117647059
2588,1181450,1123673,57777,60,19690.833333333332,18727.883333333335,962.95
2589,140621,126748,13873,24,5859.208333333333,5281.166666666667,578.0416666666666
2590,77803,65310,12493,24,3241.7916666666665,2721.25,520.5416666666666
2591,186424,160572,25852,31,6013.677419354839,5179.741935483871,833.9354838709677
2592,892647,803525,89122,63,14169.0,12754.36507936508,1414.6349206349207
2593,636329,591255,45074,29,21942.379310344826,20388.103448275862,1554.2758620689656
2594,758736,695649,63087,19,39933.47368421053,36613.10526315789,3320.3684210526317
2595,110957,76786,34171,16,6934.8125,4799.125,2135.6875
2596,183114,155660,27454,51,3590.470588235294,3052.156862745098,538.3137254901961
2597,459579,436415,23164,21,21884.714285714286,20781.666666666668,1103.047619047619
2598,1421496,1312942,108554,33,43075.63636363636,39786.121212121216,3289.5151515151515
2599,1471159,1346533,124626,68,21634.691176470587,19801.95588235294,1832.735294117647
2600,2077346,1993189,84157,34,61098.41176470588,58623.205882352944,2475.205882352941
2601,40000,19900,20100,24,1666.6666666666667,829.1666666666666,837.5
2602,412570,356540,56030,30,13752.333333333334,11884.666666666666,1867.6666666666667
2603,165249,134225,31024,30,5508.3,4474.166666666667,1034.1333333333334
2604,188388,162315,26073,29,6496.137931034483,5597.068965517241,899.0689655172414
2605,281888,243045,38843,35,8053.942857142857,6944.142857142857,1109.8
2606,244050,213396,30654,53,4604.7169811320755,4026.3396226415093,578.377358490566
2607,191789,171185,20604,16,11986.8125,10699.0625,1287.75
2608,404550,376876,27674,40,10113.75,9421.9,691.85
2609,2294138,2238594,55544,67,34240.86567164179,33411.850746268654,829.0149253731344
2610,167085,124315,42770,24,6961.875,5179.791666666667,1782.0833333333333
2611,588591,520835,67756,33,17836.090909090908,15782.878787878788,2053.212121212121
2612,501516,463204,38312,20,25075.8,23160.2,1915.6
2613,319419,300215,19204,62,5151.919354838709,4842.177419354839,309.741935483871
2614,92826,77691,15135,27,3438.0,2877.4444444444443,560.5555555555555
2615,612257,549520,62737,53,11552.018867924528,10368.301886792453,1183.7169811320755
2616,1423135,1403045,20090,64,22236.484375,21922.578125,313.90625
2617,197702,178364,19338,63,3138.126984126984,2831.1746031746034,306.95238095238096
2618,458975,428842,30133,69,6651.811594202899,6215.101449275362,436.71014492753625
2619,394835,354974,39861,31,12736.612903225807,11450.774193548386,1285.8387096774193
2620,509947,457300,52647,64,7967.921875,7145.3125,822.609375
2621,198146,182502,15644,38,5214.368421052632,4802.684210526316,411.6842105263158
2622,446151,416060,30091,28,15933.964285714286,14859.285714285714,1074.6785714285713
2623,474846,404208,70638,62,7658.806451612903,6519.4838709677415,1139.3225806451612
2624,1031962,966679,65283,33,31271.575757575756,29293.303030303032,1978.2727272727273
2625,1626972,1575549,51423,29,56102.48275862069,54329.275862068964,1773.2068965517242
2627,251080,228461,22619,50,5021.6,4569.22,452.38
2628,2374119,2365459,8660,58,40933.08620689655,40783.775862068964,149.31034482758622
2629,561458,514725,46733,27,20794.74074074074,19063.88888888889,1730.851851851852
2630,776367,744665,31702,36,21565.75,20685.13888888889,880.6111111111111
2631,117155,82235,34920,33,3550.151515151515,2491.969696969697,1058.1818181818182
2632,1129547,1066608,62939,71,15909.112676056338,15022.647887323943,886.4647887323944
2633,2319974,2271118,48856,33,70302.24242424243,68821.75757575757,1480.4848484848485
2634,315435,221335,94100,14,22531.071428571428,15809.642857142857,6721.428571428572
2635,1152442,1102727,49715,34,33895.35294117647,32433.147058823528,1462.2058823529412
2636,124290,103930,20360,25,4971.6,4157.2,814.4
2637,469442,427151,42291,23,20410.521739130436,18571.782608695652,1838.7391304347825
2638,1221101,1134590,86511,54,22612.98148148148,21010.925925925927,1602.0555555555557
2639,1808051,1746124,61927,68,26588.985294117647,25678.29411764706,910.6911764705883
2640,494286,424086,70200,27,18306.88888888889,15706.888888888889,2600.0
2641,1605222,1492909,112313,67,23958.537313432837,22282.223880597016,1676.313432835821
2642,623170,619209,3961,42,14837.380952380952,14743.07142857143,94.30952380952381
2644,86559,59077,27482,16,5409.9375,3692.3125,1717.625
2645,884909,850334,34575,67,13207.597014925374,12691.55223880597,516.044776119403
2646,878772,816165,62607,17,51692.470588235294,48009.705882352944,3682.764705882353
2647,1081864,977088,104776,70,15455.2,13958.4,1496.8
2648,380614,340965,39649,68,5597.264705882353,5014.191176470588,583.0735294117648
2649,821181,752788,68393,63,13034.619047619048,11949.015873015873,1085.6031746031747
2650,635491,558024,77467,33,19257.303030303032,16909.81818181818,2347.4848484848485
2651,2715241,2690463,24778,69,39351.31884057971,38992.217391304344,359.1014492753623
2652,669956,619035,50921,29,23101.931034482757,21346.03448275862,1755.896551724138
2653,605458,531505,73953,23,26324.260869565216,23108.91304347826,3215.3478260869565
2654,332822,314669,18153,53,6279.66037735849,5937.1509433962265,342.50943396226415
2655,609718,580428,29290,27,22582.14814814815,21497.333333333332,1084.8148148148148
2656,113626,81734,31892,22,5164.818181818182,3715.181818181818,1449.6363636363637
2657,118369,90128,28241,26,4552.653846153846,3466.4615384615386,1086.1923076923076
2658,45946,24780,21166,13,3534.3076923076924,1906.1538461538462,1628.1538461538462
2659,286192,240620,45572,33,8672.484848484848,7291.515151515152,1380.969696969697
2660,2822030,2794227,27803,62,45516.6129032258,45068.17741935484,448.43548387096774
2661,221797,200543,21254,22,10081.681818181818,9115.59090909091,966.0909090909091
2662,307690,278310,29380,55,5594.363636363636,5060.181818181818,534.1818181818181
2663,303814,270624,33190,47,6464.127659574468,5757.95744680851,706.1702127659574
2664,994363,911250,83113,59,16853.610169491527,15444.915254237289,1408.6949152542372
2665,508043,488100,19943,61,8328.573770491803,8001.639344262295,326.9344262295082
2666,208565,190705,17860,69,3022.68115942029,2763.840579710145,258.84057971014494
2667,207619,182295,25324,62,3348.6935483870966,2940.2419354838707,408.4516129032258
2668,316359,290170,26189,19,16650.473684210527,15272.105263157895,1378.3684210526317
2670,1889824,1850214,39610,71,26617.23943661972,26059.352112676057,557.887323943662
2671,259463,220566,38897,63,4118.460317460317,3501.0476190476193,617.4126984126984
2672,74541,57093,17448,21,3549.5714285714284,2718.714285714286,830.8571428571429
2673,823085,790845,32240,59,13950.593220338984,13404.152542372882,546.4406779661017
2674,284892,266575,18317,38,7497.1578947368425,7015.131578947368,482.0263157894737
2675,336252,321180,15072,57,5899.1578947368425,5634.736842105263,264.42105263157896
2676,1200217,1142111,58106,71,16904.464788732395,16086.070422535211,818.3943661971831
2677,615069,573615,41454,28,21966.75,20486.25,1480.5
2678,704963,643365,61598,17,41468.41176470588,37845.0,3623.4117647058824
2679,115530,85654,29876,17,6795.882352941177,5038.470588235294,1757.4117647058824
2680,964324,915720,48604,45,21429.422222222223,20349.333333333332,1080.088888888889
2681,1233334,1138096,95238,47,26241.14893617021,24214.808510638297,2026.340425531915
2684,133127,92030,41097,15,8875.133333333333,6135.333333333333,2739.8
2685,124484,97867,26617,25,4979.36,3914.68,1064.68
2686,215625,199207,16418,35,6160.714285714285,5691.628571428571,469.0857142857143
2687,425081,395045,30036,65,6539.707692307692,6077.615384615385,462.0923076923077
2688,196034,181079,14955,46,4261.608695652174,3936.5,325.10869565217394
2689,526606,480345,46261,23,22895.91304347826,20884.565217391304,2011.3478260869565
2690,141696,118959,22737,21,6747.428571428572,5664.714285714285,1082.7142857142858
2691,59597,47400,12197,60,993.2833333333333,790.0,203.28333333333333
2692,216637,180718,35919,36,6017.694444444444,5019.944444444444,997.75
2693,231691,173416,58275,13,17822.384615384617,13339.692307692309,4482.692307692308
2694,1414151,1331919,82232,69,20494.942028985508,19303.17391304348,1191.768115942029
2695,1442999,1356724,86275,63,22904.74603174603,21535.301587301587,1369.4444444444443
2696,109567,88480,21087,23,4763.782608695652,3846.9565217391305,916.8260869565217
2697,596283,521144,75139,66,9034.59090909091,7896.121212121212,1138.469696969697
2698,133976,114500,19476,18,7443.111111111111,6361.111111111111,1082.0
2699,1173070,1120630,52440,24,48877.916666666664,46692.916666666664,2185.0
2700,2032287,2011146,21141,61,33316.18032786885,32969.60655737705,346.57377049180326
2701,762432,712129,50303,65,11729.723076923077,10955.83076923077,773.8923076923077
2702,937660,894967,42693,34,27578.235294117647,26322.558823529413,1255.6764705882354
2703,45409,25033,20376,14,3243.5,1788.0714285714287,1455.4285714285713
2705,1398702,1335349,63353,65,21518.492307692308,20543.830769230768,974.6615384615385
2706,63000,26600,36400,30,2100.0,886.6666666666666,1213.3333333333333
2707,1785344,1736907,48437,49,36435.5918367347,35447.08163265306,988.5102040816327
2708,788369,711280,77089,33,23889.969696969696,21553.939393939392,2336.030303030303
2709,80998,63547,17451,26,3115.3076923076924,2444.1153846153848,671.1923076923077
2710,1273028,1249079,23949,30,42434.26666666667,41635.96666666667,798.3
2711,1468600,1414730,53870,67,21919.402985074626,21115.373134328358,804.0298507462686
2712,463380,444974,18406,69,6715.652173913043,6448.898550724638,266.7536231884058
2713,373942,319581,54361,56,6677.535714285715,5706.803571428572,970.7321428571429
2714,516705,498805,17900,71,7277.5352112676055,7025.422535211268,252.11267605633802
2715,51763,27530,24233,14,3697.3571428571427,1966.4285714285713,1730.9285714285713
2716,811621,771545,40076,35,23189.17142857143,22044.14285714286,1145.0285714285715
2717,101614,80425,21189,29,3503.9310344827586,2773.2758620689656,730.6551724137931
2718,298654,279030,19624,46,6492.478260869565,6065.869565217391,426.60869565217394
2719,211696,193640,18056,34,6226.35294117647,5695.294117647059,531.0588235294117
2720,1074717,999205,75512,18,59706.5,55511.38888888889,4195.111111111111
2721,245536,223944,21592,13,18887.384615384617,17226.46153846154,1660.923076923077
2722,100782,71483,29299,17,5928.35294117647,4204.882352941177,1723.4705882352941
2723,468486,437341,31145,45,10410.8,9718.68888888889,692.1111111111111
2724,490550,430121,60429,28,17519.64285714286,15361.464285714286,2158.1785714285716
2725,478616,400935,77681,20,23930.8,20046.75,3884.05
2726,1104342,1027125,77217,44,25098.68181818182,23343.75,1754.9318181818182
2727,598613,580855,17758,38,15752.973684210527,15285.657894736842,467.3157894736842
2728,553072,500150,52922,17,32533.647058823528,29420.58823529412,3113.0588235294117
2729,717874,636096,81778,47,15273.91489361702,13533.95744680851,1739.9574468085107
2730,113036,89107,23929,31,3646.3225806451615,2874.4193548387098,771.9032258064516
2731,979053,910850,68203,39,25103.923076923078,23355.128205128207,1748.7948717948718
2732,2547356,2512489,34867,65,39190.092307692306,38653.67692307692,536.4153846153846
2733,216570,181760,34810,60,3609.5,3029.3333333333335,580.1666666666666
2734,249000,201042,47958,24,10375.0,8376.75,1998.25
2736,690715,661403,29312,65,10626.384615384615,10175.430769230768,450.95384615384614
2737,632868,572051,60817,29,21823.03448275862,19725.896551724138,2097.137931034483
2738,976840,930238,46602,61,16013.77049180328,15249.803278688525,763.9672131147541
2739,475633,440159,35474,61,7797.262295081967,7215.7213114754095,581.5409836065573
2740,1358617,1334965,23652,55,24702.127272727274,24272.090909090908,430.03636363636366
2741,1717794,1685258,32536,66,26027.18181818182,25534.21212121212,492.969696969697
2742,865502,832931,32571,50,17310.04,16658.62,651.42
2743,428188,404794,23394,19,22536.21052631579,21304.947368421053,1231.2631578947369
2744,354132,323474,30658,20,17706.6,16173.7,1532.9
2745,334633,271861,62772,15,22308.866666666665,18124.066666666666,4184.8
2746,187459,159681,27778,28,6694.964285714285,5702.892857142857,992.0714285714286
2747,348193,313853,34340,52,6696.0192307692305,6035.634615384615,660.3846153846154
2749,2390336,2291847,98489,55,43460.65454545455,41669.94545454546,1790.709090909091
2750,368754,325045,43709,44,8380.772727272728,7387.386363636364,993.3863636363636
2751,368337,317825,50512,44,8371.295454545454,7223.295454545455,1148.0
2752,296627,256970,39657,31,9568.612903225807,8289.354838709678,1279.258064516129
2753,821323,789076,32247,34,24156.558823529413,23208.117647058825,948.4411764705883
2754,1598841,1523347,75494,35,45681.171428571426,43524.2,2156.9714285714285
2755,269846,253141,16705,47,5741.404255319149,5385.978723404255,355.4255319148936
2756,321635,297053,24582,14,22973.928571428572,21218.071428571428,1755.857142857143
2757,98777,80169,18608,31,3186.3548387096776,2586.0967741935483,600.258064516129
2758,674028,606714,67314,67,10060.119402985074,9055.432835820895,1004.6865671641791
2759,865818,833917,31901,26,33300.692307692305,32073.73076923077,1226.9615384615386
2760,377707,316789,60918,21,17986.04761904762,15085.190476190477,2900.8571428571427
2761,474098,436807,37291,24,19754.083333333332,18200.291666666668,1553.7916666666667
2762,3724568,3674821,49747,69,53979.24637681159,53258.27536231884,720.9710144927536
2763,3170229,3103691,66538,70,45288.985714285714,44338.44285714286,950.5428571428571
2764,517972,427089,90883,28,18499.0,15253.17857142857,3245.8214285714284
2765,143886,133024,10862,15,9592.4,8868.266666666666,724.1333333333333
2766,179639,114281,65358,22,8165.409090909091,5194.590909090909,2970.818181818182
2767,710553,629769,80784,33,21531.909090909092,19083.909090909092,2448.0
2768,302396,258180,44216,60,5039.933333333333,4303.0,736.9333333333333
2770,309904,269695,40209,60,5165.066666666667,4494.916666666667,670.15
2771,1373293,1336765,36528,64,21457.703125,20886.953125,570.75
2772,477159,403661,73498,34,14034.088235294117,11872.382352941177,2161.705882352941
2773,564723,497190,67533,30,18824.1,16573.0,2251.1
2774,234094,210038,24056,34,6885.117647058823,6177.588235294118,707.5294117647059
2775,456853,373709,83144,12,38071.083333333336,31142.416666666668,6928.666666666667
2776,77560,61782,15778,16,4847.5,3861.375,986.125
2777,44100,17500,26600,23,1917.391304347826,760.8695652173913,1156.5217391304348
2778,857849,830133,27716,60,14297.483333333334,13835.55,461.93333333333334
2779,1259831,1181686,78145,66,19088.348484848484,17904.333333333332,1184.0151515151515
2780,556545,511765,44780,36,15459.583333333334,14215.694444444445,1243.888888888889
2781,374496,316350,58146,42,8916.57142857143,7532.142857142857,1384.4285714285713
2782,644632,588612,56020,22,29301.454545454544,26755.090909090908,2546.3636363636365
2783,297051,243725,53326,37,8028.405405405405,6587.1621621621625,1441.2432432432433
2784,96456,59408,37048,14,6889.714285714285,4243.428571428572,2646.285714285714
2787,290308,250624,39684,12,24192.333333333332,20885.333333333332,3307.0
2788,779057,762448,16609,50,15581.14,15248.96,332.18
