account_id,capacity(R),master_score,I_rank,CV_rank
2346,-0.022276736055935168,0.5504580264050128,Low,High
2347,0.1339615587614356,0.888826393295321,Medium,Medium
2348,0.24602470298464216,0.8565088143488371,Low,Medium
2349,0.15533205619412513,0.8648898022989254,Medium,Medium
2350,0.834491555242787,0.8887166187535083,Medium,Low
2351,1.2733579638752053,0.9448798847151992,High,Low
2352,0.4190074415679698,0.9405514621912222,Medium,Low
2353,0.5924355816597195,0.9423744161450797,Medium,Low
2354,0.8803366174055828,0.9259253773209941,High,Low
2355,0.6697018132271251,0.9434590494883679,Low,Low
2356,0.3413895730706076,0.6501634621377406,Medium,High
2357,0.16596562131409143,0.9528818057611371,Medium,High
2358,0.17516104585070102,0.9097221837753388,Low,Medium
2359,0.16185026329199934,0.7857585984690084,Medium,High
2360,0.7613036593947924,0.9301153030855277,Medium,Low
2361,0.08091451503312383,0.9541382404745702,Low,Low
2362,0.33020320197044334,0.962429144247788,High,Low
2363,0.1796551724137931,0.9445650840332683,Medium,Medium
2364,0.15098378966662848,0.9035627813826006,Medium,High
2365,0.19284708957474617,0.9325235945655845,High,Medium
2366,0.22483471610059633,0.8769983153981438,High,High
2367,0.39048303229337705,0.9513360292081153,Medium,Low
2369,1.4606997971602433,0.9043588829799822,High,Low
2370,1.3685564743138634,0.93510671018637,High,Low
2371,0.7196296622097114,0.9084167392278162,High,High
2372,0.2342296113847838,0.8491076964202389,High,High
2373,0.18726053639846743,0.8745029309088174,High,Medium
2374,0.24861453201970443,0.958133836143355,High,Low
2375,0.5277597402597403,0.9667257583105636,Medium,Low
2376,0.6988916256157636,0.8910856011242376,Medium,Low
2377,0.14245501156127474,0.9117905093500797,Medium,High
2378,0.40469541386248525,0.9454233749206279,Low,High
2379,0.13153923541247486,0.9462841433753908,Medium,High
2380,0.48870633676668157,0.8815457569145367,High,High
2381,0.8546937975817287,0.921679145249962,High,Low
2382,0.0832523118140178,0.9290476398967138,Low,Medium
2383,0.5038815095003519,0.869240981991578,High,High
2384,0.4370638341543514,0.9514094257262281,Low,Low
2385,0.8258128078817732,0.9282242892838234,High,Low
2386,1.0680290435139572,0.9483669113038611,High,Low
2387,0.2510160098522167,0.9399495498758667,High,Low
2388,0.1508294148380355,0.9768009303420306,High,Low
2389,0.465311986863711,0.9211258159231979,Medium,Low
2390,0.18490111561866124,0.6917213776500003,Low,High
2391,0.9668198181129215,0.9482658451380311,High,High
2392,0.7157567049808429,0.4222551958364334,High,High
2393,0.20833622424200376,0.9708927508543627,Low,Medium
2394,0.5992149014778325,0.7114077038972727,High,High
2395,0.43104474548440064,0.8818550885326364,High,High
2396,0.10177691766361716,0.9663260386647436,Medium,Medium
2397,0.37980295566502464,0.8716585040370926,High,High
2398,0.5781773399014778,0.8686486306591121,High,High
2399,0.20703399894440533,0.6151024435930276,Medium,High
2400,0.4348214285714285,0.9224359513739673,High,High
2401,0.2501717032967033,0.9488052943365254,High,Medium
2402,1.09345395983327,0.9741241428690658,High,Medium
2403,0.17857142857142858,0.8816485203189114,Medium,High
2404,0.25177887246852765,0.843646196832724,Low,High
2405,0.4300968428123601,0.9142936885394006,Medium,Low
2406,0.27032019704433496,0.8976558839335044,High,High
2407,0.30987769661967046,0.8994645481535685,Medium,Low
2408,0.5803699712643678,0.9304132910063946,Medium,Low
2409,0.6374511011301072,0.9326943528783982,High,Medium
2410,0.3697752003529152,0.9781907081589992,High,Medium
2411,0.1962233169129721,0.9690973497348744,Low,Low
2413,0.9671885995777624,0.9022130669510776,High,Low
2414,0.12188187820983125,0.952014922332918,High,Medium
2415,0.6094239811912227,0.9124092455741813,Medium,Low
2416,0.059799437016185786,0.9226972051585095,Low,Low
2417,0.09417333743842364,0.9330340993789602,Low,High
2418,0.8979845585449034,0.8608951133357355,Low,Low
2419,0.3991611483485424,0.9281419616922479,Low,Medium
2420,0.16129926108374382,0.8272515816981675,High,High
2421,0.3395215386227859,0.9819288547109256,High,Low
2422,0.6378540640394089,0.927224878501737,High,Medium
2423,0.0994853976073188,0.9737256514458694,Low,Low
2424,0.26270417422867515,0.896437007337078,Low,Low
2425,0.10032609449802261,0.970479206492968,Low,Low
2427,0.15939337358970287,0.8471089812857467,Low,High
2428,0.2167976385956681,0.9500680974274774,Low,Medium
2429,0.22924437016185784,0.9735777723992726,Low,Low
2430,0.3832697044334975,0.9294816313801905,High,Medium
2431,0.3786075712143928,0.901416867065522,High,High
2432,0.3923279710591133,0.9043563143402014,High,High
2433,0.22733550316678394,0.9573806546510796,High,High
2434,0.08587702322308234,0.9430581718164316,Low,High
2435,0.2724501332471937,0.9225167143725009,Low,High
2436,0.35606297331078596,0.966397541175072,Medium,Medium
2437,0.14680829228243022,0.917824119677267,High,High
2438,0.5309539598332701,0.8582928783423487,High,Medium
2439,0.2305594651653765,0.8773993722359552,Medium,High
2440,1.5269396551724137,0.8991799688635762,High,Low
2441,0.46210488505747127,0.9087104646843407,Medium,Low
2442,0.3336861145320197,0.9692084302514898,High,Medium
2443,0.5541358784893268,0.9062598890499672,Medium,Low
2444,1.6163587848932677,0.8404543190172714,High,High
2445,0.7565504501443859,0.8071464853893999,Low,High
2446,0.3662679488523216,0.9459714222885109,Medium,Low
2447,0.8520175311503912,0.9164983848471131,High,Medium
2448,0.27365828364013484,0.9600140681069584,High,Low
2449,1.1436371100164202,0.8353457869683913,High,High
2450,0.8681784944581281,0.9354631600393869,Medium,Low
2451,0.6237068965517242,0.8880739074780659,High,Low
2452,0.4125434656621269,0.9287771331641014,High,Medium
2453,0.12927464839009067,0.9729134722823605,High,Medium
2454,0.20116995073891625,0.520094338441648,Medium,High
2455,0.43125839677563815,0.9368400221042155,High,Medium
2456,0.34649330554502966,0.9175875496565374,Low,Low
2457,0.0986231123314221,0.9528615273138177,Low,Medium
2458,0.1515313771685586,0.93990696413306,Low,High
2459,0.5050697865353038,0.9675682987785788,High,Medium
2460,0.356416054267948,0.9268498103289118,High,High
2461,0.4614532019704433,0.854425613253972,High,High
2463,0.31086822660098523,0.9472557776613737,Medium,Low
2464,0.40603921940128834,0.9246939134598835,Low,High
2465,0.19625094732853354,0.8992983511498961,Medium,Medium
2466,1.1780634236453202,0.9272634068140359,High,Low
2467,0.40731839570619804,0.9711987297072439,Low,Low
2468,0.3170757601494819,0.9714425067302468,High,Low
2469,0.18353375833091856,0.9396248186709875,High,Medium
2470,0.2581850079003625,0.9423441913431455,Low,Low
2471,0.32304349846640024,0.9563142790449548,Low,Low
2472,0.44993205367759476,0.953695007616775,Medium,Medium
2473,0.20408939437844104,0.9499378044286366,High,Medium
2474,0.14679225677339902,0.8671568915677647,Medium,High
2475,0.282967032967033,0.839693514254005,Medium,Medium
2476,0.07403530377668308,0.9552047057298485,Low,Medium
2477,0.25738916256157635,0.885631710449433,High,High
2479,0.078559510567297,0.9342606588694297,Low,High
2480,0.16759031198686372,0.8565684995992845,Low,Medium
2481,0.12072206378014,0.5836154501727644,High,High
2482,0.1823615593680992,0.9578116834186826,Low,Low
2483,0.7018108009487319,0.9199709301261554,Medium,Low
2484,0.18916082703115245,0.9710183705013011,Low,Low
2485,0.49241841133004927,0.9272996653055051,High,High
2486,0.33272343420126677,0.948725814571771,Low,Medium
2487,0.3227978351050039,0.8673600312788453,High,High
2488,0.16411909591422774,0.9785121745160124,High,Medium
2489,0.12780217034339975,0.9644072852246793,Medium,Medium
2490,0.4566087491968302,0.9473579368509254,Medium,Low
2491,0.24542842215256008,0.8821833476178019,Medium,Medium
2492,0.33232758620689656,0.9421288813195022,High,Low
2493,0.35937834654101525,0.9587431001530857,Medium,High
2494,0.3027247536945813,0.9598250576188143,Low,Low
2495,0.724255219329111,0.9259516628914864,High,High
2496,0.11620577698163907,0.9524818215912134,Low,Low
2497,0.16968747768972656,0.9648820445630002,Medium,Medium
2498,0.4056109120764293,0.9102898624819046,High,Medium
2499,0.3665694726166328,0.840001972186514,High,High
2500,0.20534093855327973,0.5927729985232265,High,High
2501,0.5180376252760319,0.977381104847076,Medium,Low
2502,0.3122868510799545,0.869134234211911,High,Medium
2503,0.2861203326907974,0.9721348182964384,Medium,Low
2504,0.3165383825944171,0.9459873911329078,Low,Medium
2505,0.26998252026060704,0.8855150977486328,High,High
2506,0.9876104127739088,0.7970445221696205,Medium,High
2507,0.36904761904761907,0.9023791499281691,High,Medium
2508,0.07521239380309845,0.9500676469657815,Low,High
2509,0.22329980842911878,0.7713771521494341,Low,High
2510,0.36794277247536944,0.9754911370701765,Low,Low
2511,0.24383116883116884,0.9666187530192416,Low,Low
2513,0.07831091322470632,0.9436363022799117,Low,High
2514,0.6336437807881773,0.9451778054108746,Medium,Low
2515,0.34818997925849104,0.6182017370076928,Medium,High
2516,0.39150079882838507,0.865307341163085,Medium,High
2517,0.7847044334975369,0.874714418185075,Medium,Low
2519,0.21784153195032266,0.9519636175674092,High,High
2520,0.15649405262525531,0.8737015568637841,High,High
2521,0.5752591934929544,0.9436516432560831,Medium,Low
2522,0.15327234342012666,0.8573162275064244,Low,Medium
2523,0.12721031541798397,0.9539252126706642,High,High
2524,0.16515291461412152,0.9039074594787699,Medium,High
2525,0.13488801695497765,0.8954322763174475,Low,Medium
2526,0.1805779684049601,0.87311461920261,Medium,Medium
2527,0.29745395159563076,0.9384616968609185,Low,High
2528,0.111636146212608,0.9627183915321839,Medium,Medium
2530,0.35704730762697456,0.9349441552261468,Low,Low
2531,0.4909688013136289,0.9392277882279558,High,Medium
2532,0.3339234400656814,0.9143918266691226,Low,Low
2533,0.3547824302134647,0.7012595610663328,High,High
2534,0.08689263322884014,0.9558283162892254,Low,Medium
2535,0.331039837224245,0.8887970434522885,Medium,Low
2536,0.1754987684729064,0.8970538309285155,Medium,High
2537,0.34467364532019706,0.7703398296824522,Low,High
2538,0.19103281289137514,0.9637364861400582,Medium,Low
2539,0.4458435960591133,0.9123436651369146,High,Medium
2540,0.30632137259292425,0.8285391653881005,High,High
2541,0.42537951141047553,0.9359680175387101,Medium,Medium
2542,0.07728794642857142,0.9172939945028146,Low,High
2543,0.37069845179451094,0.9669177308666135,High,High
2544,0.8933446223316912,0.931509121080774,High,Medium
2545,0.2587104885057471,0.835064708526237,Low,Medium
2546,0.07768883415435139,0.7319569289330037,Low,High
2547,0.6248110725481416,0.9430004446674267,Medium,Low
2548,0.27967100633356795,0.7482445849797761,High,High
2549,0.28523984494872007,0.9544146884797573,High,High
2550,0.8003511516442551,0.9308177568847212,High,Low
2551,0.7222815850478123,0.8416319361037145,Low,Medium
2552,0.35628078817733994,0.9780597031609746,Medium,Low
2553,0.3112684729064039,0.9379728845394419,Low,Low
2554,0.2715983728914763,0.9767369387998066,Low,Low
2555,0.37419683015635036,0.9717546183493859,Low,Low
2556,0.2917399718508093,0.9638828877273186,High,Medium
2557,0.11254340628280708,0.9315036790209543,Medium,High
2558,0.34419258004926107,0.973479723707399,High,Low
2559,0.41229767769176634,0.9423649302742534,Medium,Low
2560,0.41259578544061304,0.8970046340958429,High,Medium
2561,0.9118203794927933,0.9008159271709444,High,Low
2562,0.16413947044334976,0.9342898257839638,High,Medium
2563,0.2920029347028613,0.8716946959242856,High,High
2564,0.7401135741652983,0.829070391836704,Medium,Medium
2565,0.11773236971739695,0.6497935381585969,Medium,High
2566,0.026407459535538354,0.5759056410155281,Medium,High
2567,0.21084623504574243,0.88346648066225,High,High
2568,0.36581215970961883,0.9712510245362068,Low,Low
2569,0.1285805509943441,0.9187370093146915,Medium,High
2570,0.15630131362889985,0.937502799600912,High,Medium
2571,1.3751740201327907,0.8137254161217654,Medium,Medium
2572,0.5771400924901982,0.944017986218108,Low,Low
2573,0.14898179099225897,0.11933283102912201,Medium,High
2574,0.47810960591133006,0.9576470205057327,Medium,High
2575,0.3732142857142858,0.870300736988973,High,High
2576,0.3109801391821096,0.9061933223126146,Low,High
2577,0.17654391445392284,0.8723555120072295,Medium,High
2578,0.18628713240782205,0.9063374378679521,High,Medium
2579,0.40684377199155514,0.888609979660573,High,High
2580,0.5443183331114366,0.8890658848558157,High,High
2581,0.42563539658742056,0.9742449683194534,Medium,Low
2582,0.3613270209157717,0.9666298449674132,Low,Low
2583,0.3587603852657893,0.9635231082945275,High,High
2584,0.1239863584691171,0.9472689616483922,Medium,High
2585,0.1279380717804363,0.9680375394529684,Low,Low
2586,1.277817118226601,0.8425635441196131,Medium,Medium
2587,0.26217038539553755,0.8164450594855279,Medium,Medium
2588,0.2964747536945813,0.9680486830121489,Low,Low
2589,0.1779684934318555,0.8780772922282393,Medium,Medium
2590,0.16026529146141216,0.9403476913664535,High,Medium
2591,0.256753535674559,0.904139543836823,High,Medium
2592,0.4355403080772539,0.9422224293477323,Medium,High
2593,0.4785332087650756,0.9020752845453351,Medium,Low
2594,1.022280917811771,0.7973179480522,Medium,Medium
2595,0.6575392549261084,0.9230531293541282,High,Medium
2596,0.165736984448952,0.9519272849686401,High,Medium
2597,0.3396082570959418,0.9183632916338702,Low,Low
2598,1.0127817584714136,0.7749247003613665,Medium,High
2599,0.5642657925239062,0.9000192466023026,Medium,High
2600,0.7620707765864966,0.8713123750187133,Low,Medium
2601,0.2578509852216749,0.7513220923110355,High,High
2602,0.5750205254515599,0.8597623131736876,High,High
2603,0.3183908045977012,0.8804341653919001,High,High
2604,0.27680694751146595,0.8977193657592979,High,Medium
2605,0.34168719211822657,0.8799185416213059,High,High
2606,0.17807184682591318,0.916767382578853,High,High
2607,0.3964747536945813,0.8471765150288235,Medium,Medium
2608,0.21300800492610839,0.9242256137202948,Medium,Low
2609,0.2552385853981325,0.9193127925797872,Low,High
2610,0.5486709770114943,0.9194197585370941,High,Medium
2611,0.6321465890431407,0.9374314758242099,Medium,Low
2612,0.5897783251231526,0.8985034826846583,Medium,Low
2613,0.09536389639281742,0.9449923297454765,Medium,Medium
2614,0.1725848385331144,0.9183760982214834,High,Medium
2615,0.36444488335347147,0.828184824226387,Medium,High
2616,0.09664601293103449,0.9729452527686545,Low,Low
2617,0.09450504339666901,0.9556831476584771,Medium,High
2618,0.1344550938816306,0.9577088562266897,Medium,Medium
2619,0.39588630224058474,0.901418223984675,Medium,Medium
2620,0.2532664331896552,0.9582593174449531,Medium,Medium
2621,0.12675006481721546,0.8798156543530952,Medium,High
2622,0.33087394440534823,0.8636231529181215,Medium,Medium
2623,0.3507766566025743,0.950135222264238,High,High
2624,0.6090741155396329,0.8986557678658575,Medium,Low
2625,0.5459380839137082,0.8535645573320089,Low,Medium
2627,0.1392795566502463,0.84841855575666,Medium,High
2628,0.045969933752335664,0.8970253671287415,Low,High
2629,0.532897737639117,0.8858810702636323,Medium,Medium
2630,0.27112411056376573,0.9280244172993136,Low,Low
2631,0.325794894760412,0.9713268265657162,High,Low
2632,0.27292635121071257,0.9796755036070081,Low,Low
2633,0.4558143006418868,0.8905065247985077,Low,Low
2634,2.069405348346235,0.9236285834751402,High,Low
2635,0.4501865401332947,0.9202378694328928,Low,Low
2636,0.25073891625615763,0.9272535975029707,High,Medium
2637,0.5661142642964232,0.8798725297269767,Medium,Low
2638,0.4932437055281883,0.9647912180935558,Medium,Low
2639,0.2803852144305999,0.9790482473484295,Low,Low
2640,0.8004926108374384,0.9242345390155527,High,Low
2641,0.5161063524740829,0.9794040908876571,Medium,Low
2642,0.029036183438892797,0.9045494762704142,Low,Medium
2644,0.5288254310344828,0.9337107792110235,High,Medium
2645,0.15888078082493934,0.968387911245108,Low,Low
2646,1.13385612865836,0.7677687502168654,Medium,Medium
2647,0.4608374384236453,0.970642103652811,Medium,Medium
2648,0.17951771225731675,0.6503066669773122,Medium,High
2649,0.33423743060442573,0.9630299791145497,Medium,Medium
2650,0.7227477981788326,0.9061505021725431,High,Medium
2651,0.11056079103305491,0.973697602137563,Low,Low
2652,0.5406085442500425,0.9056621610897084,Medium,Low
2653,0.9899469907903191,0.915121397149358,High,Low
2654,0.10545241193419462,0.9350227887572623,Low,Medium
2655,0.33399470899470896,0.6385243909104154,Low,High
2656,0.44631661442006265,0.8908831580989017,High,High
2657,0.33441881394467604,0.9064498918341911,High,High
2658,0.5012788935202728,0.9798536945215668,High,Low
2659,0.4251753993133303,0.8966932611218312,High,High
2660,0.13806511202923882,0.9160931383894187,Low,High
2661,0.2974417823555755,0.8865258808496783,Medium,Medium
2662,0.16446484549932824,0.933290540218842,Medium,High
2663,0.21741693742794255,0.9394415403695553,Medium,Medium
2664,0.4337114886866494,0.962447929124647,Medium,Low
2665,0.10065715093273035,0.7744846437527412,Low,High
2666,0.07969229670878847,0.9668314348144715,Medium,Medium
2667,0.12575480692833307,0.9695428977452434,High,Medium
2668,0.42437451387088415,0.9102980917167033,Medium,Low
2670,0.17176333865260526,0.9721994159351441,Low,Low
2671,0.19009011650637267,0.9513765296206709,High,High
2672,0.2558057705840957,0.9450894710909068,High,Low
2673,0.16823912498956334,0.9647305018809383,Low,Low
2674,0.14840711693025668,0.3891886694392493,Medium,High
2675,0.08141042260824476,0.7694327084049596,Low,High
2676,0.25196870880455147,0.9736264774339067,Low,Low
2677,0.4558189655172414,0.9143083745841409,Medium,Low
2678,1.1155824398725005,0.8696453897885158,Medium,Low
2679,0.5410750507099392,0.9039246617332357,High,Medium
2680,0.3325396825396826,0.8731134196247327,Low,High
2681,0.6238732837228802,0.9546591279616075,Medium,Low
2684,0.8435344827586208,0.6719528978389148,High,High
2685,0.32779556650246305,0.8907235631920734,High,High
2686,0.14442294159042926,0.8559791246470484,Medium,High
2687,0.1422697991663509,0.963741314494383,Medium,Medium
2688,0.10009504176483187,0.9405069368290558,Medium,Low
2689,0.6192573356179053,0.8947438643341293,Medium,Low
2690,0.3333479943701619,0.8808753075533681,High,High
2691,0.06258723316912972,0.6828792648931409,High,High
2692,0.307189039408867,0.9010137189743656,High,High
2693,1.3801392572944295,0.9490033235945317,High,Low
2694,0.36692368101663453,0.9724229761602605,Medium,Low
2695,0.42162698412698413,0.9689346593052355,Medium,Low
2696,0.2822740415506532,0.9272022877506791,High,Medium
2697,0.35051406926406925,0.9628620563402656,High,Medium
2698,0.333128078817734,0.686009241500229,High,High
2699,0.6727216748768473,0.896060647680702,Low,Low
2700,0.10670374707259953,0.965497813879666,Low,Low
2701,0.2382673361121637,0.9502039888202005,Medium,Medium
2702,0.3865998985801217,0.8856145336173571,Low,Medium
2703,0.4480999296270231,0.9778978064868092,High,Medium
2705,0.3000805229253505,0.96979499602847,Low,Low
2706,0.3735632183908046,0.8341293172545886,High,High
2707,0.3043442746556751,0.887492351715447,Low,High
2708,0.7192211524108076,0.920391130784278,Medium,Low
2709,0.20664787798408488,0.9287254212457978,High,Medium
2710,0.2457820197044335,0.8142116790384507,Low,Medium
2711,0.24754613631350633,0.9796934334574894,Low,Low
2712,0.08212857856785893,0.9293423391512567,Low,High
2713,0.29887073363828287,0.9454139454214887,High,High
2714,0.07762089780059667,0.707957495679125,Low,High
2715,0.5329213581984517,0.9843636135085554,High,Low
2716,0.35253342716396907,0.8978970717364695,Low,Low
2717,0.22495541022592155,0.9346261151541845,High,Medium
2718,0.1313450417648319,0.5945566202322724,Medium,High
2719,0.16350333236742973,0.8906669534153103,Medium,Medium
2720,1.2915982484948003,0.832572122177941,Medium,Medium
2721,0.5113679424024251,0.9229399258492278,Medium,Low
2722,0.5306251811069255,0.9125432412653232,High,High
2723,0.21308839627805146,0.9236141007292213,Medium,Medium
2724,0.6644638458831811,0.9249615512652083,High,Low
2725,1.1958282019704436,0.8712595491151306,High,Medium
2726,0.5403115203761756,0.9557034382310567,Medium,Low
2727,0.14387801400051856,0.9110535786071055,Low,Low
2728,0.958454071283686,0.8053460590652345,Medium,High
2729,0.5357011843622262,0.9452113424502245,Medium,Medium
2730,0.23765493405371046,0.9468411672193879,High,Medium
2731,0.5384220664393078,0.9519724897871614,Medium,Low
2732,0.1651525198938992,0.9157174078724947,Low,High
2733,0.1786227422003284,0.9731894187879213,High,Medium
2734,0.6152247536945813,0.8735508485671823,High,Medium
2736,0.1388404698749526,0.9647227815487643,Low,Low
2737,0.6456705452692373,0.9150172158351316,Medium,Low
2738,0.23521158039247358,0.9696063730807472,Low,Low
2739,0.17904586933699426,0.9595379318557502,Medium,Medium
2740,0.13240035826242724,0.956839447067207,Low,Low
2741,0.15177638453500522,0.8737103125483465,Low,High
2742,0.2005603448275862,0.9491919530379475,Low,Low
2743,0.3790834845735027,0.896244181344842,Low,Low
2744,0.47195197044334974,0.8948477609270121,Medium,Low
2745,1.2884236453201972,0.883205703302321,High,Medium
2746,0.3054407107670654,0.8947544130759525,High,High
2747,0.20332038651004167,0.9434469706229414,Medium,Medium
2749,0.5513266905508285,0.939341863770613,Low,Medium
2750,0.30584555530676216,0.9291120304221739,High,Medium
2751,0.35344827586206895,0.9423857864312835,High,Medium
2752,0.3938602415382171,0.6089149855788103,High,High
2753,0.29200775137641266,0.921641387638991,Low,Low
2754,0.6640921885995777,0.9280503840556312,Low,Low
2755,0.10942904307724557,0.934535913756009,Medium,Medium
2756,0.5405964109781844,0.9032402858613622,Medium,Low
2757,0.18480851740028603,0.9424639381918736,High,Medium
2758,0.30932468200867586,0.9523927479354604,Medium,High
2759,0.37775909435392196,0.7359473332335852,Low,High
2760,0.8931210415200562,0.8791348663904449,High,Medium
2761,0.4783841338259442,0.8762245799275028,Medium,Low
2762,0.22197383451131578,0.949404879312293,Low,Medium
2763,0.29265482054890923,0.9414611783817864,Low,High
2764,0.9993292575650949,0.9000757502601343,High,Medium
2765,0.22294745484400655,0.8377501849574862,Medium,High
2766,0.9146607702642187,0.9416378634081042,High,Medium
2767,0.7536945812807881,0.9325715538083295,Medium,Low
2768,0.22688834154351395,0.9487004105940153,High,High
2770,0.20632697044334974,0.9350403393107724,High,High
2771,0.17572352216748768,0.9694586547907049,Low,Low
2772,0.6655498406259055,0.9036240738017595,High,Medium
2773,0.6930726600985221,0.9338871899678635,High,Low
2774,0.2178354100260794,0.8542721545926363,Medium,High
2775,2.1332101806239736,0.8677049217379498,High,Low
2776,0.3036099137931034,0.8971553473250189,High,High
2777,0.35607196401799096,0.9034145838733075,High,High
2778,0.14222085385878488,0.9652488878989489,Low,Low
2779,0.36453668457978805,0.9815898641439499,Medium,Low
2780,0.3829707170224412,0.9432870092199303,Medium,Low
2781,0.42624032371569304,0.6472286282501987,High,High
2782,0.7839789520824004,0.8791039005513415,Medium,Low
2783,0.44373252562907733,0.5036966601391717,High,High
2784,0.8147431386347642,0.966436558882245,High,Medium
2787,1.0181650246305418,0.9064376896970495,High,Medium
2788,0.10227216748768472,0.9165763294266562,Low,Medium
2789,0.46418656591800955,0.9536272573789017,Medium,Medium
2790,0.3840270935960591,0.9359903411646553,Medium,Medium
2791,0.47698583743842365,0.9467787782113043,High,High
2792,0.4851996833216044,0.9049611112433639,High,High
2793,0.1174668282218338,0.9543696585275137,Medium,Medium
2794,0.07401257916959889,0.7854312799435377,Low,High
2795,0.6536879838142156,0.9208446415175083,Medium,Low
2796,1.2469724958949098,0.9085378104951516,Medium,Medium
2797,0.5209079713390059,0.8708613885118374,Medium,Low
2798,0.18426132057597577,0.9464287442937299,Low,Low
2799,0.4009995161857848,0.8910067853401883,Low,High
2800,0.6387250453720509,0.9084960997481496,Medium,Low
2801,0.5289180806422187,0.9529047773829248,High,Medium
2802,0.18906384392837594,0.9503488165599167,High,High
2803,0.6961976600985221,0.8424239560431298,Low,High
2804,0.5024992755722979,0.9340284310855282,High,Medium
2805,0.16085332909582076,0.934537912681019,High,Medium
2806,0.5440955117679256,0.9206316577230497,High,Medium
2807,0.3174142667677151,0.5408038600242231,Medium,High
2808,0.3894640291461412,0.5115157890952864,High,High
2809,0.17123357963875205,0.9487292635253488,Low,Low
2810,0.21775451559934317,0.947775075417545,Low,Low
2811,0.2895232230823364,0.8582182327206603,Low,Medium
2812,0.5873110242908103,0.8439815759795708,Medium,Medium
2813,0.09274938423645321,0.9496996718556346,Low,Medium
2814,0.13171906693711968,0.9455845363331548,Medium,High
2816,0.9296733212341198,0.883062851342935,High,Medium
2817,0.3450811359026369,0.9715770107186869,Medium,Low
2818,0.4192544524441077,0.9672366171001475,Low,Low
2819,0.3490566037735849,0.9525256718925157,Low,Low
2820,0.5691194581280788,0.9697198458333628,High,Low
2821,0.2324719721420078,0.8516406435467533,Medium,Medium
2823,0.07873170820052158,0.970229375329388,Medium,Medium
2824,0.48690012712537745,0.974781493749651,Medium,Low
2825,0.6992419738406659,0.9032925715446898,Medium,Low
2826,0.43844827586206897,0.8805624701977138,Medium,Medium
2827,0.9062756568144498,0.9117735778784228,High,Low
2829,0.35608451354679804,0.7769905755013834,High,High
2830,0.2662099753694581,0.9231656541232134,Low,Low
2831,1.7097385373247442,0.9568701237267544,High,Low
2832,0.445481242895036,0.9787770158228342,High,Low
2833,0.16424722906403944,0.9319372712098422,High,Medium
2834,0.3423321234119782,0.9352862164875331,Low,Low
2835,0.13614045890588541,0.6729836941179889,Medium,High
2836,0.3194731061110372,0.9071545982000333,Low,Low
2837,0.23956280788177342,0.8993255995889831,Low,Low
2838,0.44688586641553174,0.9634498431908055,Low,Medium
2839,0.2628120801612181,0.942627094692083,Low,Low
2840,0.2468411330049261,0.7873355311945984,Low,High
2841,0.12666729821902234,0.9535485131085425,Low,Medium
2842,0.12869458128078817,0.9705693415245347,High,Low
2843,0.4446106028618344,0.884382772557996,Medium,Low
2844,0.7754750175932441,0.9289590198222337,Medium,Low
2845,0.9763508312807881,0.9282945079336387,High,Low
2846,0.43608374384236454,0.9335932066096759,High,Medium
2847,0.27290080609046125,0.948110424971595,Medium,Medium
2849,0.15677046680741263,0.9527416182103127,Medium,Medium
2850,0.4533677529367184,0.9835263670402293,High,Low
2851,0.126146004378763,0.6421947879518093,Low,High
2852,0.34123563218390807,0.8803012765631625,High,High
2853,0.6113268914993054,0.948569955906424,High,High
2854,0.9352778967659027,0.9338365222493055,High,Low
2855,0.39030172413793107,0.9365054552556441,High,High
2856,0.2214422550629447,0.9189524943406944,Low,Medium
2857,0.38408251231527096,0.869818785739232,Low,Low
2858,0.33739224137931034,0.9080578934076331,Medium,Medium
2859,0.3521124662323217,0.9064713513495972,Low,High
2860,0.5479647394347938,0.7440673813247355,Low,High
2861,0.09268560872624912,0.9605083619510533,Low,Medium
2862,0.07738561725630691,0.9753731748880957,Low,Low
2863,0.45221674876847284,0.91884080448377,High,Medium
2864,0.4994775339602926,0.8768444120593921,Medium,Medium
2865,0.1887041598248495,0.8950315209964324,Low,Medium
2866,0.28947202223064294,0.910196429308113,Low,Medium
2867,0.457588023903739,0.9445256374139883,Low,Medium
2868,0.1595568783068783,0.9471424284353668,Medium,Medium
2869,0.16684911512497722,0.9076255134716416,Medium,Medium
2870,0.4526990968801313,0.8810118570770534,High,High
2871,0.2255152968628468,0.9087146741091289,Medium,Medium
2872,0.1941935778142675,0.8109978720179778,Low,Medium
2873,0.9940989326765187,0.879858412301703,High,Medium
2874,0.2148706896551724,0.9422876125501655,High,Medium
2875,0.8504079433497537,0.9019769991380682,High,Low
2876,0.1907870906983483,0.9735205097272749,Low,Low
2877,0.37824008913910395,0.9288592107341705,Low,Low
2878,0.23865968801313628,0.88972181601385,Medium,Medium
2879,0.36299261083743845,0.8978525116312739,Medium,Medium
2880,0.21021794297656365,0.9725109431186293,Low,Low
2881,0.22804499410254633,0.9382250550368513,Medium,High
2882,0.6081514353660608,0.6984415742719227,Medium,High
2883,0.32606390257252327,0.9384402491961457,High,Medium
2884,0.46202498240675577,0.9682008409775553,High,High
2885,1.1035395000912243,0.9131534250921063,High,Low
2886,0.09244150246305419,0.9269454427312195,Low,Medium
2887,0.6566799728214711,0.9073953977965966,Medium,Low
2888,0.130353170189099,0.8939951818052287,Medium,Medium
2889,0.68322697417525,0.9223780447869625,Low,Low
2890,0.3925130396986381,0.8831863979729089,Low,Medium
