account_id,Loan,LoanStatus,LoanDate,LoanDuration,LoanPayments,loanAmount
6473,YES,B,1994-05-26,12,6409.00,76908
7136,YES,C,1996-09-19,36,2059.00,74124
9869,YES,C,1995-03-15,60,5526.00,331560
10493,YES,C,1998-02-18,24,5575.00,133800
11186,YES,C,1996-10-02,60,6541.00,392460
172,NO,NULL,NULL,NULL,NULL,NULL
419,NO,NULL,NULL,NULL,NULL,NULL
501,YES,C,1996-10-24,60,4383.00,262980
539,NO,NULL,NULL,NULL,NULL,NULL
648,NO,NULL,NULL,NULL,NULL,NULL
806,NO,NULL,NULL,NULL,NULL,NULL
859,NO,NULL,NULL,NULL,NULL,NULL
923,NO,NULL,NULL,NULL,NULL,NULL
1008,NO,NULL,NULL,NULL,NULL,NULL
1057,NO,NULL,NULL,NULL,NULL,NULL
1122,NO,NULL,NULL,NULL,NULL,NULL
1123,NO,NULL,NULL,NULL,NULL,NULL
1252,YES,C,1997-04-01,36,4115.00,148140
1315,NO,NULL,NULL,NULL,NULL,NULL
1640,NO,NULL,NULL,NULL,NULL,NULL
1961,NO,NULL,NULL,NULL,NULL,NULL
2020,NO,NULL,NULL,NULL,NULL,NULL
2060,NO,NULL,NULL,NULL,NULL,NULL
2262,YES,C,1998-12-02,36,6395.00,230220
2344,NO,NULL,NULL,NULL,NULL,NULL
2670,NO,NULL,NULL,NULL,NULL,NULL
2750,NO,NULL,NULL,NULL,NULL,NULL
2904,NO,NULL,NULL,NULL,NULL,NULL
2976,NO,NULL,NULL,NULL,NULL,NULL
3130,NO,NULL,NULL,NULL,NULL,NULL
3305,NO,NULL,NULL,NULL,NULL,NULL
3323,NO,NULL,NULL,NULL,NULL,NULL
3389,NO,NULL,NULL,NULL,NULL,NULL
3453,NO,NULL,NULL,NULL,NULL,NULL
3897,NO,NULL,NULL,NULL,NULL,NULL
3908,NO,NULL,NULL,NULL,NULL,NULL
5066,YES,B,1996-02-10,24,2569.00,61656
5196,YES,A,1997-12-28,12,6652.00,79824
5483,NO,NULL,NULL,NULL,NULL,NULL
5574,YES,A,1996-04-10,12,3719.00,44628
7721,YES,C,1998-05-28,12,3788.00,45456
8261,YES,A,1993-09-13,24,3660.00,87840
309,YES,C,1998-11-25,48,1901.00,91248
382,NO,NULL,NULL,NULL,NULL,NULL
511,NO,NULL,NULL,NULL,NULL,NULL
536,NO,NULL,NULL,NULL,NULL,NULL
552,NO,NULL,NULL,NULL,NULL,NULL
729,NO,NULL,NULL,NULL,NULL,NULL
811,NO,NULL,NULL,NULL,NULL,NULL
845,NO,NULL,NULL,NULL,NULL,NULL
890,NO,NULL,NULL,NULL,NULL,NULL
953,NO,NULL,NULL,NULL,NULL,NULL
1017,NO,NULL,NULL,NULL,NULL,NULL
1044,NO,NULL,NULL,NULL,NULL,NULL
1077,NO,NULL,NULL,NULL,NULL,NULL
1184,NO,NULL,NULL,NULL,NULL,NULL
1559,NO,NULL,NULL,NULL,NULL,NULL
1909,NO,NULL,NULL,NULL,NULL,NULL
2270,NO,NULL,NULL,NULL,NULL,NULL
2340,NO,NULL,NULL,NULL,NULL,NULL
2373,NO,NULL,NULL,NULL,NULL,NULL
2442,NO,NULL,NULL,NULL,NULL,NULL
2473,NO,NULL,NULL,NULL,NULL,NULL
2659,NO,NULL,NULL,NULL,NULL,NULL
2740,NO,NULL,NULL,NULL,NULL,NULL
2789,NO,NULL,NULL,NULL,NULL,NULL
2842,NO,NULL,NULL,NULL,NULL,NULL
2863,NO,NULL,NULL,NULL,NULL,NULL
3115,YES,C,1996-11-15,60,5353.00,321180
3266,NO,NULL,NULL,NULL,NULL,NULL
3301,NO,NULL,NULL,NULL,NULL,NULL
3384,NO,NULL,NULL,NULL,NULL,NULL
3564,NO,NULL,NULL,NULL,NULL,NULL
3620,NO,NULL,NULL,NULL,NULL,NULL
3713,NO,NULL,NULL,NULL,NULL,NULL
4416,NO,NULL,NULL,NULL,NULL,NULL
4456,YES,C,1998-02-09,60,5354.00,321240
4894,YES,A,1993-11-04,24,4876.00,117024
5724,YES,C,1997-01-08,48,4845.00,232560
6866,NO,NULL,NULL,NULL,NULL,NULL
8381,YES,D,1997-07-25,48,6951.00,333648
8547,YES,C,1996-05-30,36,4806.00,173016
10297,YES,C,1996-11-18,48,8771.00,421008
5,NO,NULL,NULL,NULL,NULL,NULL
224,NO,NULL,NULL,NULL,NULL,NULL
241,NO,NULL,NULL,NULL,NULL,NULL
264,NO,NULL,NULL,NULL,NULL,NULL
314,YES,C,1997-05-03,24,2785.00,66840
362,NO,NULL,NULL,NULL,NULL,NULL
567,NO,NULL,NULL,NULL,NULL,NULL
773,NO,NULL,NULL,NULL,NULL,NULL
802,NO,NULL,NULL,NULL,NULL,NULL
851,NO,NULL,NULL,NULL,NULL,NULL
966,NO,NULL,NULL,NULL,NULL,NULL
967,NO,NULL,NULL,NULL,NULL,NULL
987,NO,NULL,NULL,NULL,NULL,NULL
1295,NO,NULL,NULL,NULL,NULL,NULL
1391,NO,NULL,NULL,NULL,NULL,NULL
1481,NO,NULL,NULL,NULL,NULL,NULL
1546,NO,NULL,NULL,NULL,NULL,NULL
1594,NO,NULL,NULL,NULL,NULL,NULL
1598,NO,NULL,NULL,NULL,NULL,NULL
1738,NO,NULL,NULL,NULL,NULL,NULL
1768,NO,NULL,NULL,NULL,NULL,NULL
1778,NO,NULL,NULL,NULL,NULL,NULL
1901,NO,NULL,NULL,NULL,NULL,NULL
2161,NO,NULL,NULL,NULL,NULL,NULL
2225,NO,NULL,NULL,NULL,NULL,NULL
2310,NO,NULL,NULL,NULL,NULL,NULL
2371,NO,NULL,NULL,NULL,NULL,NULL
2560,NO,NULL,NULL,NULL,NULL,NULL
2741,NO,NULL,NULL,NULL,NULL,NULL
2840,NO,NULL,NULL,NULL,NULL,NULL
2879,NO,NULL,NULL,NULL,NULL,NULL
2918,NO,NULL,NULL,NULL,NULL,NULL
2956,NO,NULL,NULL,NULL,NULL,NULL
2968,NO,NULL,NULL,NULL,NULL,NULL
3035,NO,NULL,NULL,NULL,NULL,NULL
3055,NO,NULL,NULL,NULL,NULL,NULL
3087,NO,NULL,NULL,NULL,NULL,NULL
3798,NO,NULL,NULL,NULL,NULL,NULL
3863,NO,NULL,NULL,NULL,NULL,NULL
3994,NO,NULL,NULL,NULL,NULL,NULL
4273,NO,NULL,NULL,NULL,NULL,NULL
4825,YES,A,1995-08-18,12,1783.00,21396
5283,YES,C,1998-09-09,48,3559.00,170832
5423,NO,NULL,NULL,NULL,NULL,NULL
5572,YES,C,1998-04-19,60,2348.00,140880
5593,YES,A,1996-08-09,12,3698.00,44376
5927,YES,B,1994-06-06,48,1817.00,87216
6872,NO,NULL,NULL,NULL,NULL,NULL
8856,NO,NULL,NULL,NULL,NULL,NULL
11265,YES,A,1993-09-15,12,4399.00,52788
52,NO,NULL,NULL,NULL,NULL,NULL
67,YES,A,1996-05-02,24,6915.00,165960
287,NO,NULL,NULL,NULL,NULL,NULL
306,NO,NULL,NULL,NULL,NULL,NULL
489,NO,NULL,NULL,NULL,NULL,NULL
548,NO,NULL,NULL,NULL,NULL,NULL
607,NO,NULL,NULL,NULL,NULL,NULL
779,NO,NULL,NULL,NULL,NULL,NULL
801,NO,NULL,NULL,NULL,NULL,NULL
813,YES,A,1994-05-11,12,2026.00,24312
839,NO,NULL,NULL,NULL,NULL,NULL
869,NO,NULL,NULL,NULL,NULL,NULL
1066,NO,NULL,NULL,NULL,NULL,NULL
1091,NO,NULL,NULL,NULL,NULL,NULL
1188,NO,NULL,NULL,NULL,NULL,NULL
1593,NO,NULL,NULL,NULL,NULL,NULL
1690,NO,NULL,NULL,NULL,NULL,NULL
1868,NO,NULL,NULL,NULL,NULL,NULL
1968,NO,NULL,NULL,NULL,NULL,NULL
2005,NO,NULL,NULL,NULL,NULL,NULL
2167,YES,A,1994-10-30,24,7094.00,170256
2220,NO,NULL,NULL,NULL,NULL,NULL
2362,NO,NULL,NULL,NULL,NULL,NULL
2378,NO,NULL,NULL,NULL,NULL,NULL
2401,NO,NULL,NULL,NULL,NULL,NULL
2415,NO,NULL,NULL,NULL,NULL,NULL
2470,NO,NULL,NULL,NULL,NULL,NULL
2504,NO,NULL,NULL,NULL,NULL,NULL
2514,NO,NULL,NULL,NULL,NULL,NULL
2526,NO,NULL,NULL,NULL,NULL,NULL
2695,NO,NULL,NULL,NULL,NULL,NULL
2781,NO,NULL,NULL,NULL,NULL,NULL
2922,NO,NULL,NULL,NULL,NULL,NULL
3007,NO,NULL,NULL,NULL,NULL,NULL
3047,NO,NULL,NULL,NULL,NULL,NULL
3093,NO,NULL,NULL,NULL,NULL,NULL
3331,NO,NULL,NULL,NULL,NULL,NULL
3395,NO,NULL,NULL,NULL,NULL,NULL
3439,NO,NULL,NULL,NULL,NULL,NULL
3460,YES,C,1998-05-29,48,2931.00,140688
3522,NO,NULL,NULL,NULL,NULL,NULL
3724,NO,NULL,NULL,NULL,NULL,NULL
3889,NO,NULL,NULL,NULL,NULL,NULL
4470,NO,NULL,NULL,NULL,NULL,NULL
6463,NO,NULL,NULL,NULL,NULL,NULL
6609,YES,B,1995-11-12,36,1671.00,60156
6688,YES,C,1996-10-23,36,638.00,22968
7594,YES,C,1997-12-11,48,2718.00,130464
10644,YES,C,1998-06-18,36,7499.00,269964
10812,YES,C,1998-05-29,48,2931.00,140688
10963,YES,C,1996-12-25,36,3217.00,115812
11079,YES,A,1997-04-26,12,8192.00,98304
91,NO,NULL,NULL,NULL,NULL,NULL
166,NO,NULL,NULL,NULL,NULL,NULL
200,NO,NULL,NULL,NULL,NULL,NULL
285,NO,NULL,NULL,NULL,NULL,NULL
337,NO,NULL,NULL,NULL,NULL,NULL
522,NO,NULL,NULL,NULL,NULL,NULL
528,NO,NULL,NULL,NULL,NULL,NULL
678,NO,NULL,NULL,NULL,NULL,NULL
680,NO,NULL,NULL,NULL,NULL,NULL
865,NO,NULL,NULL,NULL,NULL,NULL
990,NO,NULL,NULL,NULL,NULL,NULL
1271,NO,NULL,NULL,NULL,NULL,NULL
1322,NO,NULL,NULL,NULL,NULL,NULL
1397,NO,NULL,NULL,NULL,NULL,NULL
1403,NO,NULL,NULL,NULL,NULL,NULL
1427,NO,NULL,NULL,NULL,NULL,NULL
1620,NO,NULL,NULL,NULL,NULL,NULL
1775,NO,NULL,NULL,NULL,NULL,NULL
1814,NO,NULL,NULL,NULL,NULL,NULL
2009,NO,NULL,NULL,NULL,NULL,NULL
2163,NO,NULL,NULL,NULL,NULL,NULL
2434,NO,NULL,NULL,NULL,NULL,NULL
2475,NO,NULL,NULL,NULL,NULL,NULL
2567,NO,NULL,NULL,NULL,NULL,NULL
2568,NO,NULL,NULL,NULL,NULL,NULL
2639,NO,NULL,NULL,NULL,NULL,NULL
2693,NO,NULL,NULL,NULL,NULL,NULL
2851,NO,NULL,NULL,NULL,NULL,NULL
2894,NO,NULL,NULL,NULL,NULL,NULL
3040,NO,NULL,NULL,NULL,NULL,NULL
3062,NO,NULL,NULL,NULL,NULL,NULL
3126,NO,NULL,NULL,NULL,NULL,NULL
3200,NO,NULL,NULL,NULL,NULL,NULL
3321,NO,NULL,NULL,NULL,NULL,NULL
3332,NO,NULL,NULL,NULL,NULL,NULL
3467,NO,NULL,NULL,NULL,NULL,NULL
3730,NO,NULL,NULL,NULL,NULL,NULL
4467,YES,C,1998-08-03,36,2394.00,86184
5726,NO,NULL,NULL,NULL,NULL,NULL
7240,YES,C,1998-01-15,60,2536.00,152160
8680,YES,C,1996-07-14,36,2381.00,85716
10049,YES,A,1997-03-28,12,7636.00,91632
1,NO,NULL,NULL,NULL,NULL,NULL
343,NO,NULL,NULL,NULL,NULL,NULL
413,NO,NULL,NULL,NULL,NULL,NULL
431,NO,NULL,NULL,NULL,NULL,NULL
568,NO,NULL,NULL,NULL,NULL,NULL
945,NO,NULL,NULL,NULL,NULL,NULL
970,NO,NULL,NULL,NULL,NULL,NULL
1049,NO,NULL,NULL,NULL,NULL,NULL
1149,NO,NULL,NULL,NULL,NULL,NULL
1171,NO,NULL,NULL,NULL,NULL,NULL
1301,NO,NULL,NULL,NULL,NULL,NULL
1552,NO,NULL,NULL,NULL,NULL,NULL
1632,NO,NULL,NULL,NULL,NULL,NULL
1733,NO,NULL,NULL,NULL,NULL,NULL
1765,NO,NULL,NULL,NULL,NULL,NULL
1796,NO,NULL,NULL,NULL,NULL,NULL
1919,NO,NULL,NULL,NULL,NULL,NULL
2076,NO,NULL,NULL,NULL,NULL,NULL
2174,NO,NULL,NULL,NULL,NULL,NULL
2309,NO,NULL,NULL,NULL,NULL,NULL
2350,YES,C,1997-05-11,48,3328.00,159744
2402,NO,NULL,NULL,NULL,NULL,NULL
2421,NO,NULL,NULL,NULL,NULL,NULL
2479,NO,NULL,NULL,NULL,NULL,NULL
2520,NO,NULL,NULL,NULL,NULL,NULL
2636,NO,NULL,NULL,NULL,NULL,NULL
2726,NO,NULL,NULL,NULL,NULL,NULL
2812,NO,NULL,NULL,NULL,NULL,NULL
2987,NO,NULL,NULL,NULL,NULL,NULL
3003,NO,NULL,NULL,NULL,NULL,NULL
3079,NO,NULL,NULL,NULL,NULL,NULL
3088,NO,NULL,NULL,NULL,NULL,NULL
3109,NO,NULL,NULL,NULL,NULL,NULL
3167,NO,NULL,NULL,NULL,NULL,NULL
3192,NO,NULL,NULL,NULL,NULL,NULL
3287,NO,NULL,NULL,NULL,NULL,NULL
3540,NO,NULL,NULL,NULL,NULL,NULL
3559,NO,NULL,NULL,NULL,NULL,NULL
3602,NO,NULL,NULL,NULL,NULL,NULL
3633,NO,NULL,NULL,NULL,NULL,NULL
3821,NO,NULL,NULL,NULL,NULL,NULL
3904,NO,NULL,NULL,NULL,NULL,NULL
3921,NO,NULL,NULL,NULL,NULL,NULL
4237,NO,NULL,NULL,NULL,NULL,NULL
9156,YES,C,1998-12-01,36,4537.00,163332
10973,YES,A,1993-10-13,48,3217.00,154416
38,YES,C,1998-04-19,48,2307.00,110736
221,NO,NULL,NULL,NULL,NULL,NULL
252,NO,NULL,NULL,NULL,NULL,NULL
265,NO,NULL,NULL,NULL,NULL,NULL
449,NO,NULL,NULL,NULL,NULL,NULL
587,NO,NULL,NULL,NULL,NULL,NULL
709,NO,NULL,NULL,NULL,NULL,NULL
803,NO,NULL,NULL,NULL,NULL,NULL
825,YES,A,1997-02-02,12,4423.00,53076
969,NO,NULL,NULL,NULL,NULL,NULL
989,NO,NULL,NULL,NULL,NULL,NULL
1024,NO,NULL,NULL,NULL,NULL,NULL
1040,NO,NULL,NULL,NULL,NULL,NULL
1176,NO,NULL,NULL,NULL,NULL,NULL
1236,NO,NULL,NULL,NULL,NULL,NULL
1375,YES,A,1995-08-29,24,1889.00,45336
1407,YES,C,1998-01-17,24,5228.00,125472
1470,NO,NULL,NULL,NULL,NULL,NULL
1622,NO,NULL,NULL,NULL,NULL,NULL
1635,NO,NULL,NULL,NULL,NULL,NULL
1862,YES,C,1996-10-16,60,6602.00,396120
1975,NO,NULL,NULL,NULL,NULL,NULL
2025,NO,NULL,NULL,NULL,NULL,NULL
2027,NO,NULL,NULL,NULL,NULL,NULL
2218,YES,C,1995-11-18,60,3034.00,182040
2327,NO,NULL,NULL,NULL,NULL,NULL
2357,NO,NULL,NULL,NULL,NULL,NULL
2440,NO,NULL,NULL,NULL,NULL,NULL
2594,NO,NULL,NULL,NULL,NULL,NULL
2608,NO,NULL,NULL,NULL,NULL,NULL
2762,YES,A,1994-07-05,24,4641.00,111384
2857,NO,NULL,NULL,NULL,NULL,NULL
2875,NO,NULL,NULL,NULL,NULL,NULL
2888,NO,NULL,NULL,NULL,NULL,NULL
2895,NO,NULL,NULL,NULL,NULL,NULL
2960,NO,NULL,NULL,NULL,NULL,NULL
2982,YES,C,1998-04-17,12,3438.00,41256
2991,NO,NULL,NULL,NULL,NULL,NULL
3015,NO,NULL,NULL,NULL,NULL,NULL
3169,NO,NULL,NULL,NULL,NULL,NULL
3290,NO,NULL,NULL,NULL,NULL,NULL
3411,NO,NULL,NULL,NULL,NULL,NULL
3582,NO,NULL,NULL,NULL,NULL,NULL
3614,NO,NULL,NULL,NULL,NULL,NULL
3775,NO,NULL,NULL,NULL,NULL,NULL
3986,NO,NULL,NULL,NULL,NULL,NULL
3989,NO,NULL,NULL,NULL,NULL,NULL
5602,YES,C,1997-12-28,48,3698.00,177504
6075,YES,D,1998-01-06,48,8499.00,407952
7437,YES,C,1998-04-19,48,2307.00,110736
7733,YES,C,1998-05-12,24,5836.00,140064
7815,YES,A,1996-01-01,24,7904.00,189696
8489,YES,A,1995-06-23,36,7370.00,265320
9528,NO,NULL,NULL,NULL,NULL,NULL
10710,NO,NULL,NULL,NULL,NULL,NULL
37,YES,D,1998-10-14,60,5308.00,318480
55,NO,NULL,NULL,NULL,NULL,NULL
357,NO,NULL,NULL,NULL,NULL,NULL
433,NO,NULL,NULL,NULL,NULL,NULL
595,NO,NULL,NULL,NULL,NULL,NULL
700,NO,NULL,NULL,NULL,NULL,NULL
819,NO,NULL,NULL,NULL,NULL,NULL
928,NO,NULL,NULL,NULL,NULL,NULL
932,NO,NULL,NULL,NULL,NULL,NULL
965,NO,NULL,NULL,NULL,NULL,NULL
1026,NO,NULL,NULL,NULL,NULL,NULL
1106,YES,B,1994-11-12,24,8023.00,192552
1180,NO,NULL,NULL,NULL,NULL,NULL
1804,NO,NULL,NULL,NULL,NULL,NULL
1908,NO,NULL,NULL,NULL,NULL,NULL
1931,NO,NULL,NULL,NULL,NULL,NULL
1985,NO,NULL,NULL,NULL,NULL,NULL
2024,NO,NULL,NULL,NULL,NULL,NULL
2037,NO,NULL,NULL,NULL,NULL,NULL
2047,NO,NULL,NULL,NULL,NULL,NULL
2619,NO,NULL,NULL,NULL,NULL,NULL
2755,NO,NULL,NULL,NULL,NULL,NULL
2830,NO,NULL,NULL,NULL,NULL,NULL
2900,NO,NULL,NULL,NULL,NULL,NULL
3237,NO,NULL,NULL,NULL,NULL,NULL
3513,NO,NULL,NULL,NULL,NULL,NULL
3705,NO,NULL,NULL,NULL,NULL,NULL
3794,NO,NULL,NULL,NULL,NULL,NULL
3848,NO,NULL,NULL,NULL,NULL,NULL
3852,NO,NULL,NULL,NULL,NULL,NULL
3973,NO,NULL,NULL,NULL,NULL,NULL
3975,NO,NULL,NULL,NULL,NULL,NULL
4995,YES,D,1996-02-03,36,3583.00,128988
8405,YES,C,1995-10-14,60,4437.00,266220
8411,YES,C,1996-05-06,60,3677.00,220620
9833,YES,A,1994-05-21,12,8136.00,97632
12,NO,NULL,NULL,NULL,NULL,NULL
19,YES,B,1996-04-29,12,2523.00,30276
48,NO,NULL,NULL,NULL,NULL,NULL
105,YES,C,1998-12-05,48,7348.00,352704
123,NO,NULL,NULL,NULL,NULL,NULL
143,NO,NULL,NULL,NULL,NULL,NULL
181,NO,NULL,NULL,NULL,NULL,NULL
396,NO,NULL,NULL,NULL,NULL,NULL
635,NO,NULL,NULL,NULL,NULL,NULL
652,NO,NULL,NULL,NULL,NULL,NULL
662,NO,NULL,NULL,NULL,NULL,NULL
785,YES,C,1998-02-12,36,4336.00,156096
933,NO,NULL,NULL,NULL,NULL,NULL
946,NO,NULL,NULL,NULL,NULL,NULL
979,NO,NULL,NULL,NULL,NULL,NULL
1023,NO,NULL,NULL,NULL,NULL,NULL
1333,NO,NULL,NULL,NULL,NULL,NULL
1350,NO,NULL,NULL,NULL,NULL,NULL
1549,NO,NULL,NULL,NULL,NULL,NULL
1741,NO,NULL,NULL,NULL,NULL,NULL
1758,NO,NULL,NULL,NULL,NULL,NULL
1767,NO,NULL,NULL,NULL,NULL,NULL
1807,NO,NULL,NULL,NULL,NULL,NULL
1840,NO,NULL,NULL,NULL,NULL,NULL
2068,NO,NULL,NULL,NULL,NULL,NULL
2141,NO,NULL,NULL,NULL,NULL,NULL
2542,NO,NULL,NULL,NULL,NULL,NULL
2605,NO,NULL,NULL,NULL,NULL,NULL
2668,NO,NULL,NULL,NULL,NULL,NULL
2998,NO,NULL,NULL,NULL,NULL,NULL
3131,NO,NULL,NULL,NULL,NULL,NULL
3268,NO,NULL,NULL,NULL,NULL,NULL
3302,NO,NULL,NULL,NULL,NULL,NULL
3364,NO,NULL,NULL,NULL,NULL,NULL
3374,NO,NULL,NULL,NULL,NULL,NULL
3422,NO,NULL,NULL,NULL,NULL,NULL
3566,NO,NULL,NULL,NULL,NULL,NULL
3634,NO,NULL,NULL,NULL,NULL,NULL
3636,NO,NULL,NULL,NULL,NULL,NULL
3671,NO,NULL,NULL,NULL,NULL,NULL
3732,NO,NULL,NULL,NULL,NULL,NULL
3786,NO,NULL,NULL,NULL,NULL,NULL
3881,NO,NULL,NULL,NULL,NULL,NULL
4204,NO,NULL,NULL,NULL,NULL,NULL
7418,YES,B,1996-04-29,12,2523.00,30276
7606,YES,C,1995-12-12,60,3198.00,191880
9494,YES,A,1997-02-09,12,9736.00,116832
10361,YES,A,1997-06-02,12,7240.00,86880
33,NO,NULL,NULL,NULL,NULL,NULL
63,NO,NULL,NULL,NULL,NULL,NULL
138,NO,NULL,NULL,NULL,NULL,NULL
214,NO,NULL,NULL,NULL,NULL,NULL
231,NO,NULL,NULL,NULL,NULL,NULL
679,NO,NULL,NULL,NULL,NULL,NULL
771,NO,NULL,NULL,NULL,NULL,NULL
861,NO,NULL,NULL,NULL,NULL,NULL
992,NO,NULL,NULL,NULL,NULL,NULL
1248,NO,NULL,NULL,NULL,NULL,NULL
1368,NO,NULL,NULL,NULL,NULL,NULL
1538,NO,NULL,NULL,NULL,NULL,NULL
1616,NO,NULL,NULL,NULL,NULL,NULL
1708,NO,NULL,NULL,NULL,NULL,NULL
2128,NO,NULL,NULL,NULL,NULL,NULL
2152,NO,NULL,NULL,NULL,NULL,NULL
2182,NO,NULL,NULL,NULL,NULL,NULL
2301,NO,NULL,NULL,NULL,NULL,NULL
2490,NO,NULL,NULL,NULL,NULL,NULL
2506,NO,NULL,NULL,NULL,NULL,NULL
2620,NO,NULL,NULL,NULL,NULL,NULL
2944,NO,NULL,NULL,NULL,NULL,NULL
3160,NO,NULL,NULL,NULL,NULL,NULL
3345,NO,NULL,NULL,NULL,NULL,NULL
3440,NO,NULL,NULL,NULL,NULL,NULL
3479,NO,NULL,NULL,NULL,NULL,NULL
3484,NO,NULL,NULL,NULL,NULL,NULL
3617,NO,NULL,NULL,NULL,NULL,NULL
3721,NO,NULL,NULL,NULL,NULL,NULL
3771,NO,NULL,NULL,NULL,NULL,NULL
3899,NO,NULL,NULL,NULL,NULL,NULL
3944,NO,NULL,NULL,NULL,NULL,NULL
3951,NO,NULL,NULL,NULL,NULL,NULL
3954,NO,NULL,NULL,NULL,NULL,NULL
10134,YES,C,1998-01-11,24,5682.00,136368
10365,YES,D,1997-01-04,36,7240.00,260640
160,NO,NULL,NULL,NULL,NULL,NULL
367,NO,NULL,NULL,NULL,NULL,NULL
480,NO,NULL,NULL,NULL,NULL,NULL
592,NO,NULL,NULL,NULL,NULL,NULL
714,NO,NULL,NULL,NULL,NULL,NULL
752,NO,NULL,NULL,NULL,NULL,NULL
759,NO,NULL,NULL,NULL,NULL,NULL
935,NO,NULL,NULL,NULL,NULL,NULL
1028,NO,NULL,NULL,NULL,NULL,NULL
1209,NO,NULL,NULL,NULL,NULL,NULL
1303,NO,NULL,NULL,NULL,NULL,NULL
1312,NO,NULL,NULL,NULL,NULL,NULL
1337,NO,NULL,NULL,NULL,NULL,NULL
1438,NO,NULL,NULL,NULL,NULL,NULL
1442,NO,NULL,NULL,NULL,NULL,NULL
1568,NO,NULL,NULL,NULL,NULL,NULL
1606,NO,NULL,NULL,NULL,NULL,NULL
1687,NO,NULL,NULL,NULL,NULL,NULL
1837,NO,NULL,NULL,NULL,NULL,NULL
1951,NO,NULL,NULL,NULL,NULL,NULL
2448,NO,NULL,NULL,NULL,NULL,NULL
2449,NO,NULL,NULL,NULL,NULL,NULL
2667,NO,NULL,NULL,NULL,NULL,NULL
2730,NO,NULL,NULL,NULL,NULL,NULL
2742,NO,NULL,NULL,NULL,NULL,NULL
2776,NO,NULL,NULL,NULL,NULL,NULL
2973,NO,NULL,NULL,NULL,NULL,NULL
3203,NO,NULL,NULL,NULL,NULL,NULL
3262,NO,NULL,NULL,NULL,NULL,NULL
3315,NO,NULL,NULL,NULL,NULL,NULL
3372,NO,NULL,NULL,NULL,NULL,NULL
3382,NO,NULL,NULL,NULL,NULL,NULL
3394,NO,NULL,NULL,NULL,NULL,NULL
3409,NO,NULL,NULL,NULL,NULL,NULL
3474,NO,NULL,NULL,NULL,NULL,NULL
3548,NO,NULL,NULL,NULL,NULL,NULL
3651,NO,NULL,NULL,NULL,NULL,NULL
3684,NO,NULL,NULL,NULL,NULL,NULL
3770,NO,NULL,NULL,NULL,NULL,NULL
3878,NO,NULL,NULL,NULL,NULL,NULL
3913,NO,NULL,NULL,NULL,NULL,NULL
3935,NO,NULL,NULL,NULL,NULL,NULL
3981,NO,NULL,NULL,NULL,NULL,NULL
3988,NO,NULL,NULL,NULL,NULL,NULL
4055,NO,NULL,NULL,NULL,NULL,NULL
4385,NO,NULL,NULL,NULL,NULL,NULL
7769,YES,A,1994-05-22,48,4085.00,196080
7890,YES,C,1997-10-14,48,1653.00,79344
8519,YES,A,1994-08-11,12,6224.00,74688
10351,YES,C,1997-03-04,48,1848.00,88704
140,NO,NULL,NULL,NULL,NULL,NULL
244,NO,NULL,NULL,NULL,NULL,NULL
260,NO,NULL,NULL,NULL,NULL,NULL
273,NO,NULL,NULL,NULL,NULL,NULL
353,NO,NULL,NULL,NULL,NULL,NULL
384,NO,NULL,NULL,NULL,NULL,NULL
519,NO,NULL,NULL,NULL,NULL,NULL
547,NO,NULL,NULL,NULL,NULL,NULL
550,NO,NULL,NULL,NULL,NULL,NULL
555,NO,NULL,NULL,NULL,NULL,NULL
622,NO,NULL,NULL,NULL,NULL,NULL
691,NO,NULL,NULL,NULL,NULL,NULL
895,NO,NULL,NULL,NULL,NULL,NULL
1492,NO,NULL,NULL,NULL,NULL,NULL
1709,NO,NULL,NULL,NULL,NULL,NULL
1761,NO,NULL,NULL,NULL,NULL,NULL
1797,NO,NULL,NULL,NULL,NULL,NULL
1803,NO,NULL,NULL,NULL,NULL,NULL
1918,NO,NULL,NULL,NULL,NULL,NULL
2061,NO,NULL,NULL,NULL,NULL,NULL
2247,YES,C,1997-02-24,24,3021.00,72504
2302,NO,NULL,NULL,NULL,NULL,NULL
2419,YES,A,1995-01-30,12,7984.00,95808
2539,NO,NULL,NULL,NULL,NULL,NULL
2579,NO,NULL,NULL,NULL,NULL,NULL
2632,NO,NULL,NULL,NULL,NULL,NULL
2746,NO,NULL,NULL,NULL,NULL,NULL
2756,NO,NULL,NULL,NULL,NULL,NULL
2813,NO,NULL,NULL,NULL,NULL,NULL
3026,NO,NULL,NULL,NULL,NULL,NULL
3188,NO,NULL,NULL,NULL,NULL,NULL
3368,NO,NULL,NULL,NULL,NULL,NULL
3536,NO,NULL,NULL,NULL,NULL,NULL
3658,NO,NULL,NULL,NULL,NULL,NULL
3928,NO,NULL,NULL,NULL,NULL,NULL
3970,NO,NULL,NULL,NULL,NULL,NULL
4414,YES,A,1995-02-23,24,4051.00,97224
4476,YES,A,1996-09-25,24,633.00,15192
5428,YES,B,1993-09-24,24,7281.00,174744
6062,YES,C,1998-04-19,60,5356.00,321360
8073,YES,B,1994-02-17,12,4110.00,49320
10001,YES,C,1996-07-11,36,529.00,19044
165,NO,NULL,NULL,NULL,NULL,NULL
280,NO,NULL,NULL,NULL,NULL,NULL
288,NO,NULL,NULL,NULL,NULL,NULL
348,NO,NULL,NULL,NULL,NULL,NULL
370,NO,NULL,NULL,NULL,NULL,NULL
