account_id,ORDERS,Sipo_Order,Uver_Order,Leasing_Order,Pojistne_Order,Other_Order,TotalOrder
4354,yes,12756.0,5461.3,0.0,0.0,0.0,18217.3
6273,yes,0.0,3639.5,0.0,0.0,0.0,3639.5
6555,yes,0.0,5900.0,0.0,0.0,0.0,5900.0
6706,yes,1982.0,1081.0,0.0,815.0,671.0,4549.0
6985,yes,13167.0,2687.5,0.0,0.0,0.0,15854.5
7819,yes,1953.0,434.0,0.0,1296.0,2454.0,6137.0
9645,yes,5183.0,4893.0,0.0,0.0,0.0,10076.0
10215,yes,152.0,1846.0,0.0,0.0,4122.0,6120.0
42,yes,4239.0,0.0,0.0,1592.0,239.0,6070.0
223,No,NULL,NULL,NULL,NULL,NULL,NULL
279,yes,624.0,0.0,0.0,0.0,1380.0,2004.0
352,yes,1992.0,0.0,0.0,0.0,0.0,1992.0
529,yes,3344.0,0.0,0.0,0.0,0.0,3344.0
565,yes,3509.0,0.0,0.0,0.0,0.0,3509.0
676,yes,3017.0,0.0,0.0,0.0,0.0,3017.0
747,yes,2672.0,0.0,0.0,0.0,0.0,2672.0
789,yes,2153.0,1522.0,0.0,0.0,1641.0,5316.0
991,yes,6748.0,0.0,0.0,0.0,0.0,6748.0
1104,yes,8840.0,0.0,0.0,0.0,0.0,8840.0
1160,yes,3487.0,0.0,0.0,0.0,171.0,3658.0
1214,yes,4469.0,0.0,0.0,0.0,0.0,4469.0
1356,No,NULL,NULL,NULL,NULL,NULL,NULL
1358,yes,2980.0,0.0,0.0,0.0,0.0,2980.0
1473,yes,1984.0,0.0,0.0,0.0,0.0,1984.0
1581,yes,5758.0,0.0,0.0,0.0,0.0,5758.0
1650,yes,3649.0,0.0,0.0,0.0,9100.0,12749.0
1669,yes,5562.0,0.0,0.0,0.0,0.0,5562.0
1759,yes,1856.0,0.0,0.0,0.0,1866.0,3722.0
1769,No,NULL,NULL,NULL,NULL,NULL,NULL
2336,yes,3058.0,0.0,0.0,0.0,0.0,3058.0
2466,yes,37.0,0.0,0.0,0.0,3733.0,3770.0
2805,yes,2017.0,0.0,0.0,0.0,0.0,2017.0
2893,yes,1503.0,0.0,0.0,0.0,751.0,2254.0
3137,yes,0.0,4226.5,0.0,0.0,0.0,4226.5
3168,yes,3292.0,0.0,0.0,0.0,0.0,3292.0
3173,yes,2823.0,0.0,0.0,0.0,0.0,2823.0
3410,yes,3505.0,0.0,0.0,169.0,120.0,3794.0
3571,yes,3224.0,0.0,0.0,0.0,222.0,3446.0
3756,yes,9023.0,0.0,0.0,0.0,0.0,9023.0
3888,No,NULL,NULL,NULL,NULL,NULL,NULL
3936,yes,1859.0,0.0,0.0,432.0,127.0,2418.0
3969,yes,4299.0,0.0,0.0,0.0,0.0,4299.0
4283,No,NULL,NULL,NULL,NULL,NULL,NULL
4375,No,NULL,NULL,NULL,NULL,NULL,NULL
4423,yes,1277.0,2051.0,0.0,0.0,4015.0,7343.0
4768,No,NULL,NULL,NULL,NULL,NULL,NULL
7485,yes,10279.0,3799.8,0.0,0.0,0.0,14078.8
10411,yes,3020.0,5142.0,0.0,2323.0,9539.0,20024.0
11123,No,NULL,NULL,NULL,NULL,NULL,NULL
132,yes,0.0,7370.2,0.0,0.0,0.0,7370.2
487,yes,10684.0,0.0,0.0,0.0,0.0,10684.0
533,yes,1319.0,0.0,0.0,0.0,3427.0,4746.0
641,yes,3330.0,0.0,0.0,0.0,0.0,3330.0
822,yes,1784.0,0.0,0.0,0.0,0.0,1784.0
1016,yes,2619.0,0.0,0.0,0.0,2155.0,4774.0
1151,yes,3263.0,0.0,0.0,0.0,0.0,3263.0
1272,yes,0.0,0.0,1246.4,0.0,0.0,1246.4
1293,yes,3484.0,0.0,0.0,0.0,0.0,3484.0
1304,yes,0.0,0.0,2368.9,0.0,0.0,2368.9
1351,yes,2227.0,0.0,0.0,0.0,0.0,2227.0
1426,yes,2681.0,0.0,0.0,0.0,0.0,2681.0
1648,No,NULL,NULL,NULL,NULL,NULL,NULL
1806,yes,2552.0,0.0,0.0,0.0,0.0,2552.0
1811,yes,4206.0,3990.8,0.0,0.0,6745.0,14941.8
1920,yes,3570.0,0.0,0.0,0.0,0.0,3570.0
1958,yes,2934.0,0.0,0.0,0.0,0.0,2934.0
2090,yes,3532.0,0.0,0.0,0.0,0.0,3532.0
2384,yes,0.0,0.0,4282.0,0.0,0.0,4282.0
2389,yes,3912.0,0.0,0.0,0.0,0.0,3912.0
2400,yes,1640.0,0.0,0.0,0.0,0.0,1640.0
2458,No,NULL,NULL,NULL,NULL,NULL,NULL
2498,yes,4223.0,0.0,1798.0,0.0,0.0,6021.0
2511,yes,2696.0,0.0,0.0,0.0,3059.0,5755.0
2557,yes,2806.0,0.0,0.0,0.0,0.0,2806.0
2729,yes,8733.0,0.0,0.0,0.0,0.0,8733.0
2784,yes,3307.0,0.0,0.0,0.0,0.0,3307.0
2818,yes,8947.0,0.0,1194.0,0.0,0.0,10141.0
2899,yes,7503.0,0.0,0.0,0.0,0.0,7503.0
2997,yes,1978.0,0.0,0.0,0.0,0.0,1978.0
3064,yes,1455.0,1285.0,0.0,0.0,4714.0,7454.0
3195,yes,1599.0,0.0,0.0,218.0,1253.0,3070.0
3256,yes,2232.0,0.0,0.0,0.0,4490.0,6722.0
3308,No,NULL,NULL,NULL,NULL,NULL,NULL
3483,yes,2173.0,0.0,0.0,0.0,0.0,2173.0
3568,yes,2626.0,0.0,0.0,0.0,0.0,2626.0
3583,yes,3084.0,0.0,0.0,0.0,0.0,3084.0
3783,yes,3041.0,0.0,0.0,0.0,0.0,3041.0
4078,No,NULL,NULL,NULL,NULL,NULL,NULL
4437,No,NULL,NULL,NULL,NULL,NULL,NULL
5313,yes,5791.0,5011.2,0.0,958.0,1167.0,12927.2
7636,yes,3077.0,3532.0,0.0,0.0,325.0,6934.0
9006,yes,4541.0,3883.0,0.0,0.0,0.0,8424.0
10558,No,NULL,NULL,NULL,NULL,NULL,NULL
100,yes,598.0,0.0,0.0,0.0,7329.0,7927.0
191,yes,0.0,0.0,4420.9,0.0,0.0,4420.9
235,yes,895.0,0.0,0.0,0.0,1321.0,2216.0
312,yes,7814.0,0.0,0.0,0.0,0.0,7814.0
404,yes,1563.0,0.0,0.0,0.0,3450.0,5013.0
408,yes,5042.0,0.0,0.0,0.0,0.0,5042.0
597,yes,6135.0,0.0,0.0,0.0,0.0,6135.0
686,yes,2212.0,0.0,0.0,983.0,2875.0,6070.0
907,yes,2118.0,0.0,0.0,0.0,0.0,2118.0
930,yes,9356.0,0.0,0.0,0.0,0.0,9356.0
952,yes,4946.0,0.0,0.0,0.0,0.0,4946.0
1092,yes,5664.0,0.0,0.0,0.0,0.0,5664.0
1138,No,NULL,NULL,NULL,NULL,NULL,NULL
1178,yes,5639.0,0.0,0.0,0.0,0.0,5639.0
1431,No,NULL,NULL,NULL,NULL,NULL,NULL
1480,yes,0.0,3425.2,0.0,0.0,0.0,3425.2
1493,yes,2315.0,0.0,0.0,0.0,0.0,2315.0
1536,yes,13204.0,0.0,0.0,0.0,0.0,13204.0
1609,yes,2017.0,0.0,0.0,0.0,0.0,2017.0
1655,yes,4277.0,0.0,0.0,0.0,3827.0,8104.0
1949,yes,6888.0,0.0,0.0,43.0,594.0,7525.0
1971,yes,6624.0,0.0,0.0,0.0,0.0,6624.0
1977,No,NULL,NULL,NULL,NULL,NULL,NULL
2072,yes,6746.0,0.0,0.0,0.0,0.0,6746.0
2102,yes,5662.0,0.0,0.0,0.0,1835.0,7497.0
2190,yes,3649.0,0.0,0.0,2782.0,1490.0,7921.0
2264,yes,1810.0,0.0,0.0,0.0,0.0,1810.0
2292,yes,1626.0,0.0,0.0,147.0,223.0,1996.0
2303,yes,7892.0,0.0,0.0,0.0,0.0,7892.0
2425,yes,5936.0,0.0,0.0,0.0,0.0,5936.0
2485,yes,1944.0,0.0,0.0,0.0,0.0,1944.0
2536,yes,3136.0,0.0,0.0,0.0,0.0,3136.0
2553,yes,9687.0,0.0,0.0,0.0,0.0,9687.0
2738,yes,7762.0,0.0,0.0,0.0,1152.0,8914.0
2800,yes,8740.0,0.0,0.0,0.0,0.0,8740.0
3071,yes,5122.0,0.0,0.0,0.0,4268.0,9390.0
3163,yes,2350.0,0.0,2221.7,1620.0,6514.0,12705.7
3218,yes,1449.0,0.0,0.0,0.0,667.0,2116.0
3487,yes,324.0,0.0,0.0,0.0,7951.0,8275.0
3510,No,NULL,NULL,NULL,NULL,NULL,NULL
3824,yes,6198.0,0.0,0.0,0.0,0.0,6198.0
4405,No,NULL,NULL,NULL,NULL,NULL,NULL
4434,yes,4495.0,0.0,2314.0,0.0,0.0,6809.0
6930,yes,0.0,1081.0,0.0,0.0,0.0,1081.0
10630,yes,7303.0,8260.0,0.0,0.0,0.0,15563.0
330,yes,0.0,6908.0,0.0,0.0,0.0,6908.0
744,yes,2165.0,0.0,0.0,0.0,0.0,2165.0
782,yes,3094.0,0.0,0.0,0.0,2472.0,5566.0
832,yes,2135.0,0.0,0.0,0.0,0.0,2135.0
1021,yes,2259.0,0.0,0.0,0.0,0.0,2259.0
1085,yes,8537.0,0.0,0.0,0.0,0.0,8537.0
1107,yes,1746.0,0.0,0.0,0.0,0.0,1746.0
1195,yes,2343.0,0.0,0.0,0.0,0.0,2343.0
1316,yes,1130.0,0.0,0.0,233.0,619.0,1982.0
1324,yes,2741.0,0.0,0.0,0.0,680.0,3421.0
1365,yes,2314.0,0.0,0.0,0.0,0.0,2314.0
1585,No,NULL,NULL,NULL,NULL,NULL,NULL
1735,No,NULL,NULL,NULL,NULL,NULL,NULL
1836,yes,6666.0,0.0,0.0,0.0,1685.0,8351.0
1921,yes,2309.0,0.0,0.0,0.0,124.0,2433.0
1927,yes,2283.0,0.0,0.0,0.0,0.0,2283.0
1963,yes,3175.0,0.0,0.0,0.0,0.0,3175.0
1974,No,NULL,NULL,NULL,NULL,NULL,NULL
1994,yes,3962.0,0.0,0.0,18.0,749.0,4729.0
2004,yes,5472.0,0.0,0.0,0.0,0.0,5472.0
2018,yes,3115.0,3210.0,0.0,0.0,0.0,6325.0
2038,yes,1580.0,0.0,0.0,0.0,2062.0,3642.0
2111,yes,0.0,0.0,4619.9,0.0,0.0,4619.9
2118,yes,9871.0,0.0,0.0,0.0,0.0,9871.0
2142,yes,9768.0,1944.0,0.0,0.0,0.0,11712.0
2365,yes,3061.0,0.0,0.0,0.0,0.0,3061.0
2487,yes,1828.0,0.0,1557.0,842.0,490.0,4717.0
2538,yes,3689.0,0.0,0.0,0.0,0.0,3689.0
2715,yes,1707.0,0.0,0.0,296.0,216.0,2219.0
2770,yes,494.0,0.0,0.0,494.0,1582.0,2570.0
2774,yes,3628.0,0.0,0.0,0.0,0.0,3628.0
2807,No,NULL,NULL,NULL,NULL,NULL,NULL
2836,yes,9472.0,0.0,0.0,0.0,0.0,9472.0
2891,yes,4614.0,0.0,1756.0,0.0,4928.0,11298.0
2983,No,NULL,NULL,NULL,NULL,NULL,NULL
3005,yes,6883.0,8125.3,0.0,0.0,7696.0,22704.3
3029,yes,1514.0,0.0,0.0,0.0,0.0,1514.0
3181,No,NULL,NULL,NULL,NULL,NULL,NULL
3352,yes,2360.0,0.0,0.0,0.0,578.0,2938.0
3418,yes,0.0,4318.0,0.0,0.0,0.0,4318.0
3496,No,NULL,NULL,NULL,NULL,NULL,NULL
3508,No,NULL,NULL,NULL,NULL,NULL,NULL
3539,No,NULL,NULL,NULL,NULL,NULL,NULL
3893,yes,1501.0,0.0,0.0,0.0,1534.0,3035.0
3966,yes,1754.0,0.0,0.0,0.0,0.0,1754.0
4156,No,NULL,NULL,NULL,NULL,NULL,NULL
4907,yes,3938.0,2059.0,0.0,325.0,1253.0,7575.0
5700,yes,0.0,1728.0,0.0,0.0,0.0,1728.0
18,No,NULL,NULL,NULL,NULL,NULL,NULL
59,yes,695.0,0.0,0.0,0.0,6190.0,6885.0
80,yes,2252.0,0.0,0.0,0.0,0.0,2252.0
149,No,NULL,NULL,NULL,NULL,NULL,NULL
183,yes,5202.0,0.0,0.0,0.0,752.0,5954.0
437,yes,2248.0,0.0,0.0,0.0,3106.0,5354.0
464,yes,3509.0,0.0,0.0,0.0,0.0,3509.0
602,yes,3191.0,0.0,0.0,0.0,0.0,3191.0
616,yes,1869.0,0.0,0.0,0.0,0.0,1869.0
745,yes,1965.0,0.0,0.0,0.0,0.0,1965.0
761,No,NULL,NULL,NULL,NULL,NULL,NULL
889,yes,3257.0,0.0,0.0,0.0,0.0,3257.0
937,yes,1751.0,0.0,0.0,0.0,0.0,1751.0
1042,No,NULL,NULL,NULL,NULL,NULL,NULL
1155,yes,2260.0,0.0,0.0,0.0,0.0,2260.0
1267,yes,2271.0,0.0,0.0,21.0,2539.0,4831.0
1323,yes,9720.0,0.0,0.0,0.0,0.0,9720.0
1500,yes,4119.0,0.0,0.0,0.0,0.0,4119.0
1696,yes,2159.0,0.0,0.0,0.0,0.0,2159.0
1713,No,NULL,NULL,NULL,NULL,NULL,NULL
1829,yes,3684.0,0.0,0.0,0.0,0.0,3684.0
2125,yes,3225.0,0.0,0.0,0.0,0.0,3225.0
2233,yes,2028.0,0.0,0.0,0.0,0.0,2028.0
2509,yes,7073.0,0.0,0.0,1950.0,4377.0,13400.0
2783,No,NULL,NULL,NULL,NULL,NULL,NULL
2844,No,NULL,NULL,NULL,NULL,NULL,NULL
2866,yes,5711.0,0.0,0.0,0.0,0.0,5711.0
2923,yes,2786.0,0.0,0.0,0.0,0.0,2786.0
2992,yes,5396.0,0.0,0.0,0.0,0.0,5396.0
3285,yes,2100.0,0.0,0.0,0.0,0.0,2100.0
3398,yes,1990.0,0.0,0.0,0.0,0.0,1990.0
3580,yes,3430.0,0.0,0.0,0.0,335.0,3765.0
3613,yes,4030.0,0.0,0.0,0.0,2144.0,6174.0
3734,No,NULL,NULL,NULL,NULL,NULL,NULL
3810,yes,2862.0,0.0,0.0,0.0,0.0,2862.0
3868,yes,3259.0,0.0,0.0,0.0,0.0,3259.0
3892,yes,2238.0,0.0,0.0,0.0,0.0,2238.0
3992,yes,6738.0,0.0,0.0,0.0,0.0,6738.0
4253,yes,7344.0,0.0,4125.2,0.0,0.0,11469.2
4276,yes,0.0,0.0,2895.2,0.0,0.0,2895.2
4286,No,NULL,NULL,NULL,NULL,NULL,NULL
4948,yes,4710.0,5996.2,0.0,0.0,0.0,10706.2
5063,No,NULL,NULL,NULL,NULL,NULL,NULL
5541,yes,3114.0,680.0,0.0,0.0,648.0,4442.0
5546,yes,0.0,0.0,2536.9,0.0,0.0,2536.9
5740,yes,0.0,0.0,2907.0,0.0,0.0,2907.0
6856,yes,2557.0,3454.0,0.0,6965.0,794.0,13770.0
7546,yes,3861.0,3495.8,0.0,49.0,198.0,7603.8
9052,yes,0.0,2999.3,0.0,0.0,0.0,2999.3
84,yes,12452.0,0.0,1709.0,0.0,0.0,14161.0
103,yes,0.0,7370.2,0.0,0.0,0.0,7370.2
194,yes,2648.0,0.0,0.0,0.0,0.0,2648.0
283,yes,2802.0,0.0,0.0,0.0,0.0,2802.0
390,yes,4977.0,0.0,0.0,0.0,0.0,4977.0
491,yes,9090.0,0.0,0.0,0.0,0.0,9090.0
826,yes,4550.0,0.0,0.0,169.0,866.0,5585.0
831,yes,2291.0,0.0,0.0,0.0,0.0,2291.0
1061,yes,3790.0,0.0,0.0,0.0,0.0,3790.0
1147,No,NULL,NULL,NULL,NULL,NULL,NULL
1165,yes,8270.0,0.0,0.0,0.0,0.0,8270.0
1712,yes,1626.0,0.0,0.0,0.0,0.0,1626.0
1816,yes,2824.0,0.0,0.0,0.0,0.0,2824.0
1844,yes,2161.0,0.0,0.0,0.0,0.0,2161.0
1875,yes,3094.0,0.0,0.0,0.0,0.0,3094.0
2039,No,NULL,NULL,NULL,NULL,NULL,NULL
2084,yes,4554.0,0.0,0.0,0.0,0.0,4554.0
2112,yes,4788.0,0.0,0.0,0.0,0.0,4788.0
2193,yes,3424.0,0.0,0.0,0.0,0.0,3424.0
2223,yes,2930.0,0.0,0.0,0.0,0.0,2930.0
2379,yes,3190.0,0.0,0.0,46.0,145.0,3381.0
2417,yes,1319.0,0.0,0.0,0.0,1843.0,3162.0
2614,yes,2152.0,0.0,0.0,0.0,0.0,2152.0
2882,yes,8002.0,0.0,4441.0,0.0,0.0,12443.0
2942,yes,2451.0,0.0,0.0,0.0,1072.0,3523.0
2951,yes,743.0,0.0,0.0,462.0,1810.0,3015.0
3037,yes,0.0,7718.7,0.0,0.0,0.0,7718.7
3052,yes,6175.0,0.0,4144.5,0.0,0.0,10319.5
3058,No,NULL,NULL,NULL,NULL,NULL,NULL
3241,yes,3034.0,0.0,0.0,0.0,0.0,3034.0
3263,No,NULL,NULL,NULL,NULL,NULL,NULL
3333,No,NULL,NULL,NULL,NULL,NULL,NULL
3358,yes,1740.0,0.0,0.0,0.0,446.0,2186.0
3527,yes,3414.0,0.0,0.0,0.0,0.0,3414.0
3570,yes,3836.0,0.0,0.0,0.0,0.0,3836.0
3760,yes,0.0,0.0,2947.8,0.0,0.0,2947.8
3780,yes,1611.0,0.0,0.0,0.0,0.0,1611.0
3802,yes,3276.0,0.0,0.0,0.0,0.0,3276.0
3828,yes,2010.0,0.0,0.0,0.0,0.0,2010.0
3875,yes,0.0,6413.7,0.0,0.0,0.0,6413.7
4379,No,NULL,NULL,NULL,NULL,NULL,NULL
5270,yes,0.0,3317.0,0.0,0.0,0.0,3317.0
5385,yes,8754.0,2489.3,0.0,0.0,0.0,11243.3
5758,yes,3063.0,5700.7,0.0,7996.0,3203.0,19962.7
5868,yes,0.0,0.0,1762.0,0.0,0.0,1762.0
8027,yes,0.0,6469.7,0.0,0.0,0.0,6469.7
10220,No,NULL,NULL,NULL,NULL,NULL,NULL
10243,yes,0.0,3151.3,0.0,0.0,0.0,3151.3
10942,yes,10472.0,5242.0,0.0,0.0,0.0,15714.0
11320,No,NULL,NULL,NULL,NULL,NULL,NULL
47,yes,6940.0,0.0,0.0,141.0,183.0,7264.0
232,yes,3643.0,0.0,0.0,0.0,0.0,3643.0
315,yes,0.0,3509.0,0.0,0.0,0.0,3509.0
490,yes,2042.0,0.0,0.0,0.0,0.0,2042.0
772,yes,4225.0,0.0,0.0,280.0,660.0,5165.0
1011,yes,7085.0,3400.5,0.0,0.0,0.0,10485.5
1083,yes,1930.0,1416.0,0.0,4351.0,835.0,8532.0
1152,yes,2186.0,0.0,0.0,0.0,0.0,2186.0
1221,yes,0.0,0.0,3213.4,0.0,0.0,3213.4
1313,No,NULL,NULL,NULL,NULL,NULL,NULL
1399,yes,5427.0,0.0,0.0,29.0,358.0,5814.0
1452,No,NULL,NULL,NULL,NULL,NULL,NULL
1617,yes,1536.0,0.0,0.0,0.0,0.0,1536.0
2007,No,NULL,NULL,NULL,NULL,NULL,NULL
2180,No,NULL,NULL,NULL,NULL,NULL,NULL
2206,yes,3930.0,0.0,0.0,0.0,0.0,3930.0
2214,yes,0.0,0.0,948.0,0.0,0.0,948.0
2235,yes,3730.0,0.0,0.0,0.0,0.0,3730.0
2333,No,NULL,NULL,NULL,NULL,NULL,NULL
2525,yes,2408.0,0.0,0.0,0.0,2929.0,5337.0
2634,No,NULL,NULL,NULL,NULL,NULL,NULL
3183,yes,3024.0,0.0,0.0,0.0,0.0,3024.0
3185,yes,6404.0,0.0,0.0,0.0,2041.0,8445.0
3209,yes,5659.0,0.0,0.0,0.0,0.0,5659.0
3245,yes,3878.0,0.0,0.0,0.0,0.0,3878.0
3291,yes,2505.0,0.0,0.0,0.0,0.0,2505.0
3327,yes,1923.0,0.0,0.0,0.0,4270.0,6193.0
3361,yes,6154.0,0.0,0.0,0.0,0.0,6154.0
3443,yes,2755.0,0.0,0.0,0.0,0.0,2755.0
3537,yes,646.0,0.0,0.0,50.0,3799.0,4495.0
3697,yes,300.0,0.0,0.0,0.0,5632.0,5932.0
3832,yes,160.0,0.0,0.0,0.0,4176.0,4336.0
3856,yes,2280.0,0.0,0.0,0.0,0.0,2280.0
3896,yes,2602.0,0.0,0.0,0.0,1642.0,4244.0
4047,yes,0.0,0.0,2988.0,0.0,0.0,2988.0
4088,yes,3315.0,0.0,4235.7,3.0,337.0,7890.7
4473,yes,5528.0,1566.0,0.0,0.0,3525.0,10619.0
5912,yes,9846.0,3076.8,0.0,0.0,0.0,12922.8
8129,yes,6184.0,2076.0,0.0,0.0,0.0,8260.0
9188,yes,7936.0,2118.3,0.0,66.0,471.0,10591.3
10738,yes,186.0,3221.5,0.0,0.0,8042.0,11449.5
154,yes,3891.0,0.0,0.0,0.0,0.0,3891.0
171,yes,3486.0,0.0,0.0,0.0,0.0,3486.0
253,No,NULL,NULL,NULL,NULL,NULL,NULL
339,yes,4087.0,7801.2,0.0,0.0,48.0,11936.2
393,yes,302.0,0.0,0.0,0.0,5920.0,6222.0
432,No,NULL,NULL,NULL,NULL,NULL,NULL
559,yes,2175.0,0.0,0.0,0.0,0.0,2175.0
600,yes,5952.0,0.0,0.0,0.0,0.0,5952.0
611,yes,2284.0,0.0,0.0,0.0,0.0,2284.0
810,yes,2076.0,0.0,0.0,0.0,0.0,2076.0
836,yes,125.0,0.0,0.0,0.0,2934.0,3059.0
837,yes,9250.0,0.0,0.0,0.0,0.0,9250.0
894,yes,2914.0,0.0,0.0,0.0,0.0,2914.0
972,yes,897.0,0.0,0.0,0.0,1141.0,2038.0
1047,yes,4339.0,0.0,0.0,0.0,0.0,4339.0
1229,yes,5505.0,0.0,0.0,0.0,0.0,5505.0
1361,yes,6195.0,0.0,0.0,0.0,0.0,6195.0
1396,yes,14707.0,0.0,0.0,0.0,0.0,14707.0
1454,No,NULL,NULL,NULL,NULL,NULL,NULL
1535,yes,2757.0,0.0,0.0,0.0,0.0,2757.0
1649,No,NULL,NULL,NULL,NULL,NULL,NULL
1659,yes,2806.0,0.0,0.0,0.0,0.0,2806.0
1716,yes,3575.0,0.0,0.0,0.0,1032.0,4607.0
1789,No,NULL,NULL,NULL,NULL,NULL,NULL
1798,yes,2602.0,0.0,0.0,4316.0,1687.0,8605.0
1801,yes,4167.0,4610.0,0.0,956.0,3419.0,13152.0
1934,yes,1428.0,0.0,0.0,720.0,5174.0,7322.0
1946,yes,7593.0,0.0,0.0,0.0,0.0,7593.0
1986,yes,5451.0,0.0,0.0,0.0,0.0,5451.0
2043,yes,4366.0,0.0,0.0,0.0,0.0,4366.0
2097,No,NULL,NULL,NULL,NULL,NULL,NULL
2130,No,NULL,NULL,NULL,NULL,NULL,NULL
2197,yes,8524.0,0.0,0.0,0.0,0.0,8524.0
2224,yes,0.0,0.0,2324.2,0.0,0.0,2324.2
2244,yes,1690.0,0.0,0.0,0.0,0.0,1690.0
2294,yes,4426.0,0.0,0.0,0.0,0.0,4426.0
2297,yes,819.0,0.0,0.0,689.0,1452.0,2960.0
2380,yes,4206.0,0.0,0.0,0.0,0.0,4206.0
2443,yes,7034.0,0.0,0.0,0.0,0.0,7034.0
2556,yes,2006.0,0.0,0.0,0.0,0.0,2006.0
2558,yes,1982.0,0.0,0.0,0.0,0.0,1982.0
2602,yes,1332.0,0.0,0.0,0.0,4073.0,5405.0
2680,No,NULL,NULL,NULL,NULL,NULL,NULL
2759,yes,12692.0,0.0,0.0,0.0,0.0,12692.0
2837,No,NULL,NULL,NULL,NULL,NULL,NULL
2981,yes,2022.0,0.0,0.0,0.0,0.0,2022.0
3010,No,NULL,NULL,NULL,NULL,NULL,NULL
3067,yes,2604.0,0.0,0.0,0.0,1330.0,3934.0
3092,yes,2311.0,0.0,0.0,0.0,0.0,2311.0
3121,yes,2902.0,0.0,0.0,0.0,0.0,2902.0
3279,yes,11462.0,0.0,0.0,0.0,0.0,11462.0
3505,yes,3823.0,0.0,0.0,0.0,0.0,3823.0
3512,yes,0.0,2063.0,0.0,0.0,0.0,2063.0
3615,yes,3781.0,0.0,0.0,0.0,0.0,3781.0
4784,yes,0.0,4572.0,0.0,0.0,0.0,4572.0
7637,yes,9397.0,8127.0,0.0,0.0,0.0,17524.0
8639,yes,0.0,3094.5,0.0,0.0,0.0,3094.5
10774,yes,3728.0,7066.0,0.0,0.0,0.0,10794.0
11053,yes,0.0,0.0,3619.1,0.0,0.0,3619.1
14,yes,3629.0,0.0,0.0,0.0,0.0,3629.0
62,yes,2273.0,0.0,0.0,0.0,0.0,2273.0
182,No,NULL,NULL,NULL,NULL,NULL,NULL
266,yes,0.0,0.0,4975.2,0.0,0.0,4975.2
319,yes,1057.0,6149.5,0.0,416.0,2196.0,9818.5
320,No,NULL,NULL,NULL,NULL,NULL,NULL
321,yes,1876.0,0.0,0.0,0.0,0.0,1876.0
350,yes,3791.0,0.0,0.0,0.0,0.0,3791.0
459,No,NULL,NULL,NULL,NULL,NULL,NULL
471,yes,4695.0,0.0,0.0,253.0,1133.0,6081.0
657,yes,1066.0,0.0,0.0,0.0,1862.0,2928.0
716,No,NULL,NULL,NULL,NULL,NULL,NULL
793,yes,1212.0,0.0,0.0,851.0,204.0,2267.0
838,No,NULL,NULL,NULL,NULL,NULL,NULL
903,yes,2580.0,0.0,0.0,0.0,0.0,2580.0
996,yes,1934.0,0.0,0.0,0.0,0.0,1934.0
998,yes,7641.0,0.0,0.0,0.0,0.0,7641.0
1058,yes,4761.0,0.0,0.0,0.0,408.0,5169.0
1098,yes,1626.0,0.0,0.0,0.0,0.0,1626.0
1373,yes,1628.0,0.0,0.0,0.0,346.0,1974.0
1379,yes,6953.0,0.0,0.0,0.0,0.0,6953.0
1491,yes,6966.0,0.0,0.0,0.0,0.0,6966.0
1499,yes,3666.0,0.0,0.0,0.0,0.0,3666.0
1548,yes,2106.0,0.0,0.0,0.0,0.0,2106.0
1554,yes,6551.0,0.0,0.0,0.0,0.0,6551.0
1563,No,NULL,NULL,NULL,NULL,NULL,NULL
1656,yes,12113.0,3954.3,0.0,0.0,0.0,16067.3
1813,yes,812.0,0.0,0.0,0.0,4350.0,5162.0
1845,yes,12537.0,0.0,0.0,0.0,0.0,12537.0
1847,yes,1815.0,0.0,0.0,0.0,0.0,1815.0
1885,No,NULL,NULL,NULL,NULL,NULL,NULL
2203,yes,2320.0,0.0,0.0,0.0,0.0,2320.0
2222,yes,0.0,0.0,4103.8,0.0,0.0,4103.8
2363,yes,2124.0,0.0,0.0,0.0,0.0,2124.0
2441,yes,4719.0,0.0,0.0,785.0,490.0,5994.0
2590,yes,1300.0,0.0,0.0,60.0,660.0,2020.0
2706,No,NULL,NULL,NULL,NULL,NULL,NULL
2793,yes,2301.0,0.0,0.0,0.0,0.0,2301.0
3238,yes,8109.0,0.0,0.0,0.0,793.0,8902.0
3349,yes,7601.0,0.0,0.0,0.0,0.0,7601.0
3654,yes,6946.0,0.0,0.0,0.0,0.0,6946.0
4321,No,NULL,NULL,NULL,NULL,NULL,NULL
4330,yes,4140.0,0.0,4609.6,0.0,1786.0,10535.6
4356,yes,0.0,0.0,1003.0,0.0,0.0,1003.0
4445,No,NULL,NULL,NULL,NULL,NULL,NULL
4852,yes,4794.0,5925.0,0.0,0.0,0.0,10719.0
5305,yes,0.0,5011.2,0.0,0.0,0.0,5011.2
5395,yes,0.0,4393.8,0.0,0.0,0.0,4393.8
6030,yes,0.0,1177.0,0.0,0.0,0.0,1177.0
8038,yes,5215.0,1494.0,0.0,0.0,0.0,6709.0
8533,yes,0.0,3626.0,0.0,0.0,0.0,3626.0
9031,yes,4228.0,2088.0,0.0,645.0,145.0,7106.0
9093,yes,1311.0,3155.0,0.0,0.0,2617.0,7083.0
66,yes,0.0,0.0,4471.3,0.0,0.0,4471.3
210,yes,7534.0,0.0,0.0,0.0,0.0,7534.0
593,No,NULL,NULL,NULL,NULL,NULL,NULL
900,yes,5950.0,0.0,0.0,0.0,0.0,5950.0
