account_id,date,yr,mon,min_balance,max_balance
2486,1995-04-21,1995,4,26975,35275
2486,1995-05-28,1995,5,21900,61514
2486,1995-06-17,1995,6,51263,131304
2486,1995-07-31,1995,7,45490,92925
2486,1995-08-30,1995,8,40171,76608
2486,1995-09-21,1995,9,35084,61442
2486,1995-10-31,1995,10,24914,109573
2486,1995-11-12,1995,11,20363,62303
2486,1995-12-26,1995,12,25012,35159
2486,1996-01-08,1996,1,4045,92454
2486,1996-02-29,1996,2,16402,16420
2486,1996-03-29,1996,3,6763,52094
2486,1996-04-21,1996,4,32831,117678
2486,1996-05-12,1996,5,27407,49607
2486,1996-06-07,1996,6,25409,52912
2486,1996-07-09,1996,7,8033,54594
2486,1996-08-01,1996,8,3019,40384
2486,1996-09-07,1996,9,14948,56972
2486,1996-10-19,1996,10,20677,39557
2486,1996-11-03,1996,11,20415,112609
2486,1996-12-06,1996,12,59248,110248
2486,1997-01-04,1997,1,16285,56249
2486,1997-02-22,1997,2,25715,80017
2486,1997-03-06,1997,3,49078,126953
2486,1997-04-09,1997,4,53367,124000
2486,1997-05-12,1997,5,50766,114666
2486,1997-06-20,1997,6,39032,54126
2486,1997-07-07,1997,7,66325,135323
2486,1997-08-22,1997,8,61348,137777
2486,1997-09-22,1997,9,49010,78451
2486,1997-10-19,1997,10,24232,41611
2486,1997-11-09,1997,11,21502,23102
2486,1997-12-07,1997,12,17776,81160
2486,1998-01-07,1998,1,30159,82205
2486,1998-02-21,1998,2,25220,73219
2486,1998-03-04,1998,3,60316,90716
2486,1998-04-16,1998,4,51399,87523
2486,1998-05-24,1998,5,51359,154473
2486,1998-06-24,1998,6,23289,53044
2486,1998-07-24,1998,7,19229,38429
2486,1998-08-23,1998,8,24059,36301
2486,1998-09-01,1998,9,23803,37903
2486,1998-10-23,1998,10,20717,39417
2486,1998-11-02,1998,11,28769,66044
2486,1998-12-11,1998,12,67089,83242
2487,1995-10-22,1995,10,900,900
2487,1995-11-05,1995,11,5641,14762
2487,1995-12-05,1995,12,20274,21874
2487,1996-01-05,1996,1,23684,25084
2487,1996-02-05,1996,2,25915,28515
2487,1996-03-05,1996,3,21998,30758
2487,1996-04-05,1996,4,20289,25030
2487,1996-05-05,1996,5,17047,21788
2487,1996-06-05,1996,6,13450,27810
2487,1996-07-05,1996,7,18689,21849
2487,1996-08-05,1996,8,21136,25396
2487,1996-09-05,1996,9,21192,25952
2487,1996-10-05,1996,10,22850,26010
2487,1996-11-05,1996,11,24915,28075
2487,1996-12-05,1996,12,26256,32316
2487,1997-01-05,1997,1,12737,31097
2487,1997-02-05,1997,2,14389,18457
2487,1997-03-05,1997,3,20023,23183
2487,1997-04-05,1997,4,19573,25333
2487,1997-05-05,1997,5,17144,21885
2487,1997-06-05,1997,6,24447,27707
2487,1997-07-05,1997,7,26113,29273
2487,1997-08-05,1997,8,24788,31448
2487,1997-09-05,1997,9,26691,29623
2487,1997-10-05,1997,10,25561,30302
2487,1997-11-05,1997,11,31056,33988
2487,1997-12-05,1997,12,31395,38855
2487,1998-01-05,1998,1,16195,36255
2487,1998-02-05,1998,2,18940,23440
2487,1998-03-05,1998,3,21723,27183
2487,1998-04-05,1998,4,23082,26542
2487,1998-05-05,1998,5,19543,27903
2487,1998-06-05,1998,6,16936,26728
2487,1998-07-05,1998,7,18717,21677
2487,1998-08-05,1998,8,20160,25020
2487,1998-09-05,1998,9,18012,25072
2487,1998-10-05,1998,10,22163,27223
2487,1998-11-05,1998,11,31542,36283
2487,1998-12-05,1998,12,32439,42851
2488,1993-04-06,1993,4,400,3457
2488,1993-05-08,1993,5,6503,6517
2488,1993-06-08,1993,6,9563,9578
2488,1993-07-08,1993,7,12624,12638
2488,1993-08-08,1993,8,13654,15684
2488,1993-09-08,1993,9,14096,16726
2488,1993-10-08,1993,10,13926,17186
2488,1993-11-08,1993,11,14986,17016
2488,1993-12-08,1993,12,15328,18078
2488,1994-01-08,1994,1,16394,18424
2488,1994-02-08,1994,2,17462,19492
2488,1994-03-08,1994,3,18535,20565
2488,1994-04-08,1994,4,19612,21642
2488,1994-05-08,1994,5,19197,22243
2488,1994-06-08,1994,6,15209,23329
2488,1994-07-08,1994,7,14005,17051
2488,1994-08-08,1994,8,15846,17876
2488,1994-09-08,1994,9,15981,18941
2488,1994-10-08,1994,10,17051,19081
2488,1994-11-08,1994,11,18122,20152
2488,1994-12-08,1994,12,18507,21227
2488,1995-01-08,1995,1,19585,21615
2488,1995-02-08,1995,2,20666,22696
2488,1995-03-08,1995,3,21751,23781
2488,1995-04-08,1995,4,22842,24872
2488,1995-05-08,1995,5,23936,25966
2488,1995-06-08,1995,6,20776,27066
2488,1995-07-08,1995,7,20554,23904
2488,1995-08-08,1995,8,21072,23672
2488,1995-09-08,1995,9,22161,24191
2488,1995-10-08,1995,10,23252,25282
2488,1995-11-08,1995,11,23239,26379
2488,1995-12-08,1995,12,22362,25408
2488,1996-01-08,1996,1,22316,25636
2488,1996-02-08,1996,2,23411,25441
2488,1996-03-08,1996,3,24507,26537
2488,1996-04-08,1996,4,25609,27639
2488,1996-05-08,1996,5,26715,28745
2488,1996-06-08,1996,6,17929,20975
2488,1996-07-08,1996,7,18804,22064
2488,1996-08-08,1996,8,19885,21915
2488,1996-09-08,1996,9,20967,22997
2488,1996-10-08,1996,10,22054,24084
2488,1996-11-08,1996,11,23144,25174
2488,1996-12-08,1996,12,22743,25789
2488,1997-01-08,1997,1,23364,26410
2488,1997-02-08,1997,2,25483,27513
2488,1997-03-08,1997,3,26587,28617
2488,1997-04-08,1997,4,26467,29727
2488,1997-05-08,1997,5,27578,29608
2488,1997-06-08,1997,6,26561,30721
2488,1997-07-08,1997,7,27678,29708
2488,1997-08-08,1997,8,28792,30822
2488,1997-09-08,1997,9,29310,31940
2488,1997-10-08,1997,10,29383,32463
2488,1997-11-08,1997,11,28800,31846
2488,1997-12-08,1997,12,29505,32551
2488,1998-01-08,1998,1,31648,33678
2488,1998-02-08,1998,2,30682,33728
2488,1998-03-08,1998,3,31901,34861
2488,1998-04-08,1998,4,31984,35064
2488,1998-05-08,1998,5,33117,35147
2488,1998-06-08,1998,6,31192,36282
2488,1998-07-08,1998,7,32327,34357
2488,1998-08-08,1998,8,32440,35490
2488,1998-09-08,1998,9,33304,35604
2488,1998-10-08,1998,10,34441,36471
2488,1998-11-08,1998,11,35581,37611
2488,1998-12-08,1998,12,36127,38757
2489,1993-03-09,1993,3,900,6697
2489,1993-04-14,1993,4,12478,12506
2489,1993-05-14,1993,5,18287,18315
2489,1993-06-14,1993,6,24096,24124
2489,1993-07-14,1993,7,22824,28686
2489,1993-08-14,1993,8,22897,28678
2489,1993-09-14,1993,9,22582,28475
2489,1993-10-14,1993,10,23306,29087
2489,1993-11-14,1993,11,23212,29106
2489,1993-12-14,1993,12,20718,27692
2489,1994-01-14,1994,1,18044,23898
2489,1994-02-14,1994,2,15946,21814
2489,1994-03-14,1994,3,17945,23726
2489,1994-04-14,1994,4,17948,23825
2489,1994-05-14,1994,5,19956,25737
2489,1994-06-14,1994,6,15489,21357
2489,1994-07-14,1994,7,17488,23362
2489,1994-08-14,1994,8,19494,25377
2489,1994-09-14,1994,9,21508,27399
2489,1994-10-14,1994,10,23530,29311
2489,1994-11-14,1994,11,24361,30142
2489,1994-12-14,1994,12,24905,30806
2489,1995-01-14,1995,1,17399,26192
2489,1995-02-14,1995,2,13620,19478
2489,1995-03-14,1995,3,15609,21476
2489,1995-04-14,1995,4,16327,22108
2489,1995-05-14,1995,5,18028,23904
2489,1995-06-14,1995,6,19097,25817
2489,1995-07-14,1995,7,15326,21191
2489,1995-08-14,1995,8,17323,23196
2489,1995-09-14,1995,9,19328,25109
2489,1995-10-14,1995,10,18777,24656
2489,1995-11-14,1995,11,20787,26675
2489,1995-12-14,1995,12,20736,26620
2489,1996-01-14,1996,1,16912,25712
2489,1996-02-14,1996,2,13133,18989
2489,1996-03-14,1996,3,15120,20984
2489,1996-04-14,1996,4,17116,22987
2489,1996-05-14,1996,5,16559,22426
2489,1996-06-14,1996,6,15489,24339
2489,1996-07-14,1996,7,11698,17548
2489,1996-08-14,1996,8,13679,19537
2489,1996-09-14,1996,9,14708,20566
2489,1996-10-14,1996,10,16698,22568
2489,1996-11-14,1996,11,18699,24480
2489,1996-12-14,1996,12,16375,22156
2489,1997-01-14,1997,1,13245,19026
2489,1997-02-14,1997,2,11941,17791
2489,1997-03-14,1997,3,13922,19703
2489,1997-04-14,1997,4,13909,19767
2489,1997-05-14,1997,5,15899,21765
2489,1997-06-14,1997,6,17896,23677
2489,1997-07-14,1997,7,14845,20707
2489,1997-08-14,1997,8,16838,22708
2489,1997-09-14,1997,9,18839,24718
2489,1997-10-14,1997,10,20849,26736
2489,1997-11-14,1997,11,22867,28648
2489,1997-12-14,1997,12,22970,28751
2489,1998-01-14,1998,1,20876,26790
2489,1998-02-14,1998,2,20807,26588
2489,1998-03-14,1998,3,19543,25324
2489,1998-04-14,1998,4,18107,23981
2489,1998-05-14,1998,5,20112,25995
2489,1998-06-14,1998,6,21658,27908
2489,1998-07-14,1998,7,17890,23671
2489,1998-08-14,1998,8,18934,24811
2489,1998-09-14,1998,9,20943,26829
2489,1998-10-14,1998,10,22960,28741
2489,1998-11-14,1998,11,24184,30083
2489,1998-12-14,1998,12,26215,31996
2490,1995-02-21,1995,2,700,700
2490,1995-03-12,1995,3,15079,21405
2490,1995-04-12,1995,4,28784,35784
2490,1995-05-12,1995,5,31561,43261
2490,1995-06-12,1995,6,39153,53253
2490,1995-07-12,1995,7,36799,53674
2490,1995-08-12,1995,8,32861,50436
2490,1995-09-12,1995,9,25936,47383
2490,1995-10-12,1995,10,25840,40315
2490,1995-11-12,1995,11,27147,40322
2490,1995-12-12,1995,12,31644,48819
2490,1996-01-12,1996,1,19368,33747
2490,1996-02-12,1996,2,29470,40045
2490,1996-03-12,1996,3,29580,43955
2490,1996-04-12,1996,4,26900,44075
2490,1996-05-12,1996,5,31816,41391
2490,1996-06-12,1996,6,33223,53498
2490,1996-07-12,1996,7,34459,47734
2490,1996-08-12,1996,8,32294,48969
2490,1996-09-12,1996,9,29127,46802
2490,1996-10-12,1996,10,22848,40222
2490,1996-11-12,1996,11,30352,37227
2490,1996-12-12,1996,12,37046,52021
2490,1997-01-12,1997,1,30478,44957
2490,1997-02-12,1997,2,26814,41193
2490,1997-03-12,1997,3,38054,51529
2490,1997-04-12,1997,4,28898,43277
2490,1997-05-12,1997,5,33748,48127
2490,1997-06-12,1997,6,31307,54182
2490,1997-07-12,1997,7,26884,41263
2490,1997-08-12,1997,8,32819,47298
2490,1997-09-12,1997,9,36777,51156
2490,1997-10-12,1997,10,38755,53134
2490,1997-11-12,1997,11,41133,55512
2490,1997-12-12,1997,12,41925,63493
2490,1998-01-12,1998,1,44235,58614
2490,1998-02-12,1998,2,41535,55914
2490,1998-03-12,1998,3,46932,61311
2490,1998-04-12,1998,4,55049,69428
2490,1998-05-12,1998,5,57392,71771
2490,1998-06-12,1998,6,51950,82125
2490,1998-07-12,1998,7,57518,71897
2490,1998-08-12,1998,8,63265,77644
2490,1998-09-12,1998,9,64051,78430
2490,1998-10-12,1998,10,54843,69222
2490,1998-11-12,1998,11,54499,68878
2490,1998-12-12,1998,12,51557,73125
2491,1996-03-01,1996,3,500,14437
2491,1996-04-08,1996,4,20210,21510
2491,1996-05-08,1996,5,24322,27222
2491,1996-06-08,1996,6,27925,34925
2491,1996-07-08,1996,7,22507,35040
2491,1996-08-08,1996,8,23896,29629
2491,1996-09-08,1996,9,22865,30998
2491,1996-10-08,1996,10,22138,29971
2491,1996-11-08,1996,11,20407,29240
2491,1996-12-08,1996,12,22277,31010
2491,1997-01-08,1997,1,12845,24378
2491,1997-02-08,1997,2,14579,21512
2491,1997-03-08,1997,3,17912,23245
2491,1997-04-08,1997,4,16154,24987
2491,1997-05-08,1997,5,13700,23233
2491,1997-06-08,1997,6,13543,24276
2491,1997-07-08,1997,7,13373,20606
2491,1997-08-08,1997,8,16200,20433
2491,1997-09-08,1997,9,17831,23264
2491,1997-10-08,1997,10,20271,24904
2491,1997-11-08,1997,11,24120,27353
2491,1997-12-08,1997,12,29688,36221
2491,1998-01-08,1998,1,12876,35509
2491,1998-02-08,1998,2,14746,19979
2491,1998-03-08,1998,3,18574,21807
2491,1998-04-08,1998,4,23514,27247
2491,1998-05-08,1998,5,21773,30606
2491,1998-06-08,1998,6,24144,32377
2491,1998-07-08,1998,7,24213,31246
2491,1998-08-08,1998,8,25884,31317
2491,1998-09-08,1998,9,27056,32989
2491,1998-10-08,1998,10,28635,34168
2491,1998-11-08,1998,11,24519,35752
2491,1998-12-08,1998,12,23718,34236
2492,1997-09-01,1997,9,700,7620
2492,1997-10-13,1997,10,14521,14553
2492,1997-11-13,1997,11,18987,21487
2492,1997-12-13,1997,12,23188,25888
2492,1998-01-13,1998,1,24763,30169
2492,1998-02-13,1998,2,19945,26846
2492,1998-03-13,1998,3,19492,26393
2492,1998-04-13,1998,4,17894,24795
2492,1998-05-13,1998,5,13455,20356
2492,1998-06-13,1998,6,14519,21420
2492,1998-07-13,1998,7,12786,19687
2492,1998-08-13,1998,8,12002,18903
2492,1998-09-13,1998,9,14416,21317
2492,1998-10-13,1998,10,14440,21341
2492,1998-11-13,1998,11,13622,20523
2492,1998-12-13,1998,12,9741,16642
2493,1993-03-29,1993,3,300,300
2493,1993-04-12,1993,4,8363,15069
2493,1993-05-12,1993,5,23132,25200
2493,1993-06-12,1993,6,30294,37294
2493,1993-07-12,1993,7,30765,38465
2493,1993-08-12,1993,8,32455,38955
2493,1993-09-12,1993,9,27195,35258
2493,1993-10-12,1993,10,25687,33750
2493,1993-11-12,1993,11,20589,28652
2493,1993-12-12,1993,12,22076,34170
2493,1994-01-12,1994,1,23487,31647
2493,1994-02-12,1994,2,21310,29373
2493,1994-03-12,1994,3,19997,28060
2493,1994-04-12,1994,4,21120,30283
2493,1994-05-12,1994,5,19847,27922
2493,1994-06-12,1994,6,22532,34626
2493,1994-07-12,1994,7,26267,34330
2493,1994-08-12,1994,8,22475,30538
2493,1994-09-12,1994,9,25010,33073
2493,1994-10-12,1994,10,26215,34278
2493,1994-11-12,1994,11,22920,30983
2493,1994-12-12,1994,12,20636,32730
2493,1995-01-12,1995,1,20332,34232
2493,1995-02-12,1995,2,15076,27438
2493,1995-03-12,1995,3,22049,31932
2493,1995-04-12,1995,4,26543,35146
2493,1995-05-12,1995,5,29756,37819
2493,1995-06-12,1995,6,24210,41490
2493,1995-07-12,1995,7,18957,33020
2493,1995-08-12,1995,8,22709,34472
2493,1995-09-12,1995,9,24407,37612
2493,1995-10-12,1995,10,32222,42985
2493,1995-11-12,1995,11,35844,44686
2493,1995-12-12,1995,12,39297,51391
2493,1996-01-12,1996,1,35057,47509
2493,1996-02-12,1996,2,42120,50183
2493,1996-03-12,1996,3,43794,51867
2493,1996-04-12,1996,4,46478,55565
2493,1996-05-12,1996,5,46455,54518
2493,1996-06-12,1996,6,45980,62220
2493,1996-07-12,1996,7,40828,57991
2493,1996-08-12,1996,8,50062,62573
2493,1996-09-12,1996,9,58083,66415
2493,1996-10-12,1996,10,60106,68169
2493,1996-11-12,1996,11,58913,67248
2493,1996-12-12,1996,12,63119,75511
2493,1997-01-12,1997,1,63601,71960
2493,1997-02-12,1997,2,63470,71826
2493,1997-03-12,1997,3,59977,68321
2493,1997-04-12,1997,4,60231,68573
2493,1997-05-12,1997,5,62483,70546
2493,1997-06-12,1997,6,47455,59792
2493,1997-07-12,1997,7,56203,64266
2493,1997-08-12,1997,8,54670,62990
2493,1997-09-12,1997,9,54100,62416
2493,1997-10-12,1997,10,57727,65790
2493,1997-11-12,1997,11,62558,70901
2493,1997-12-12,1997,12,64611,76705
2493,1998-01-12,1998,1,64760,74455
2493,1998-02-12,1998,2,63764,71827
2493,1998-03-12,1998,3,67397,75758
2493,1998-04-12,1998,4,68968,77031
2493,1998-05-12,1998,5,65493,74228
2493,1998-06-12,1998,6,26430,76445
2493,1998-07-12,1998,7,51789,67772
2493,1998-08-12,1998,8,62382,70445
2493,1998-09-12,1998,9,63620,75272
2493,1998-10-12,1998,10,69882,77945
2493,1998-11-12,1998,11,71971,80034
2493,1998-12-12,1998,12,73368,85462
2494,1994-04-23,1994,4,200,200
2494,1994-05-06,1994,5,31357,40357
2494,1994-06-06,1994,6,59331,91631
2494,1994-07-06,1994,7,62154,99654
2494,1994-08-06,1994,8,66162,102562
2494,1994-09-06,1994,9,34856,106583
2494,1994-10-06,1994,10,32794,72951
2494,1994-11-06,1994,11,47926,88083
2494,1994-12-06,1994,12,34445,94681
2494,1995-01-06,1995,1,31672,94271
2494,1995-02-06,1995,2,19968,69834
2494,1995-03-06,1995,3,17907,58064
2494,1995-04-06,1995,4,20701,79141
2494,1995-05-06,1995,5,18637,58794
2494,1995-06-06,1995,6,35393,95629
2494,1995-07-06,1995,7,54121,94278
2494,1995-08-06,1995,8,46756,94263
2494,1995-09-06,1995,9,36462,84930
2494,1995-10-06,1995,10,34425,74582
2494,1995-11-06,1995,11,39694,83293
2494,1995-12-06,1995,12,37661,97897
2494,1996-01-06,1996,1,25257,94256
2494,1996-02-06,1996,2,23217,63374
2494,1996-03-06,1996,3,25658,65815
2494,1996-04-06,1996,4,37334,77491
2494,1996-05-06,1996,5,32470,79219
2494,1996-06-06,1996,6,30404,90640
2494,1996-07-06,1996,7,35186,75343
2494,1996-08-06,1996,8,35143,75300
2494,1996-09-06,1996,9,29331,69488
2494,1996-10-06,1996,10,38419,78576
2494,1996-11-06,1996,11,38258,78415
2494,1996-12-06,1996,12,39865,104188
2494,1997-01-06,1997,1,37815,77972
2494,1997-02-06,1997,2,27751,69550
2494,1997-03-06,1997,3,25626,65783
2494,1997-04-06,1997,4,32371,72528
2494,1997-05-06,1997,5,34926,75083
2494,1997-06-06,1997,6,29793,90029
2494,1997-07-06,1997,7,33905,74062
2494,1997-08-06,1997,8,23662,63819
2494,1997-09-06,1997,9,24359,64516
2494,1997-10-06,1997,10,28141,68298
2494,1997-11-06,1997,11,33388,73545
2494,1997-12-06,1997,12,27759,87995
2494,1998-01-06,1998,1,47958,88115
2494,1998-02-06,1998,2,38398,78555
2494,1998-03-06,1998,3,30788,70945
2494,1998-04-06,1998,4,24297,64454
2494,1998-05-06,1998,5,30236,70393
2494,1998-06-06,1998,6,19677,79913
2494,1998-07-06,1998,7,30034,70878
2494,1998-08-06,1998,8,27787,67944
2494,1998-09-06,1998,9,29163,77089
2494,1998-10-06,1998,10,26273,67272
2494,1998-11-06,1998,11,24233,64390
2494,1998-12-06,1998,12,23839,84075
2495,1997-03-19,1997,3,200,200
2495,1997-04-18,1997,4,11900,11900
2495,1997-05-18,1997,5,14300,14300
2495,1997-06-17,1997,6,18100,18100
2495,1997-07-17,1997,7,19800,19800
2495,1997-08-16,1997,8,19000,19000
2495,1997-09-15,1997,9,19300,19300
2495,1997-10-15,1997,10,21500,21500
2495,1997-11-14,1997,11,19100,19100
2495,1997-12-14,1997,12,16500,16500
2495,1998-01-13,1998,1,20900,20900
2495,1998-02-12,1998,2,18200,18200
2495,1998-03-14,1998,3,22200,22200
2495,1998-04-13,1998,4,25500,25500
2495,1998-05-13,1998,5,29900,29900
2495,1998-06-12,1998,6,31600,31600
2495,1998-07-12,1998,7,33700,33700
2495,1998-08-11,1998,8,35500,35500
2495,1998-09-10,1998,9,40600,40600
2495,1998-10-10,1998,10,43500,43500
2495,1998-11-09,1998,11,44000,44000
2495,1998-12-09,1998,12,49400,49400
2496,1994-05-21,1994,5,1100,1100
2496,1994-06-12,1994,6,12310,20341
2496,1994-07-12,1994,7,26714,27814
2496,1994-08-12,1994,8,28782,34282
2496,1994-09-12,1994,9,30070,36370
2496,1994-10-12,1994,10,22763,37665
2496,1994-11-12,1994,11,17115,30337
2496,1994-12-12,1994,12,16642,28404
2496,1995-01-12,1995,1,9745,17218
2496,1995-02-12,1995,2,16528,21510
2496,1995-03-12,1995,3,20793,26193
2496,1995-04-12,1995,4,21568,29041
2496,1995-05-12,1995,5,24149,31622
2496,1995-06-12,1995,6,30067,37849
2496,1995-07-12,1995,7,28564,37646
2496,1995-08-12,1995,8,30564,37946
2496,1995-09-12,1995,9,25664,34646
2496,1995-10-12,1995,10,19356,33238
2496,1995-11-12,1995,11,22633,27615
2496,1995-12-12,1995,12,15129,26339
2496,1996-01-12,1996,1,16724,30218
2496,1996-02-12,1996,2,19465,28759
2496,1996-03-12,1996,3,24271,32005
2496,1996-04-12,1996,4,16551,29624
2496,1996-05-12,1996,5,21308,29042
2496,1996-06-12,1996,6,19884,31094
2496,1996-07-12,1996,7,18480,30414
2496,1996-08-12,1996,8,14299,22033
2496,1996-09-12,1996,9,17189,24923
2496,1996-10-12,1996,10,17381,25115
2496,1996-11-12,1996,11,14477,22211
2496,1996-12-12,1996,12,18004,25738
2496,1997-01-12,1997,1,14099,21833
2496,1997-02-12,1997,2,13884,21618
2496,1997-03-12,1997,3,13666,21400
2496,1997-04-12,1997,4,13447,21181
2496,1997-05-12,1997,5,13227,20961
2496,1997-06-12,1997,6,16744,24478
2496,1997-07-12,1997,7,16532,24266
2496,1997-08-12,1997,8,16325,24059
2496,1997-09-12,1997,9,16118,23852
2496,1997-10-12,1997,10,17909,25643
2496,1997-11-12,1997,11,17705,25439
2496,1997-12-12,1997,12,17720,28974
2496,1998-01-12,1998,1,15119,25253
2496,1998-02-12,1998,2,15310,23044
2496,1998-03-12,1998,3,15097,22831
2496,1998-04-12,1998,4,14883,22617
2496,1998-05-12,1998,5,14669,22403
2496,1998-06-12,1998,6,18190,25924
2496,1998-07-12,1998,7,17983,25717
2496,1998-08-12,1998,8,17781,25515
2496,1998-09-12,1998,9,17578,25312
2496,1998-10-12,1998,10,17374,25108
2496,1998-11-12,1998,11,17169,24903
2496,1998-12-12,1998,12,20700,28434
2497,1993-03-16,1993,3,300,300
2497,1993-04-06,1993,4,6256,15891
2497,1993-05-06,1993,5,21847,23230
2497,1993-06-06,1993,6,30564,32164
2497,1993-07-06,1993,7,30034,36634
2497,1993-08-06,1993,8,27946,36116
2497,1993-09-06,1993,9,25438,34008
2497,1993-10-06,1993,10,24059,31489
2497,1993-11-06,1993,11,18515,30106
2497,1993-12-06,1993,12,16435,25369
2497,1994-01-06,1994,1,12976,23826
2497,1994-02-06,1994,2,13465,18985
2497,1994-03-06,1994,3,17828,21798
2497,1994-04-06,1994,4,13870,23840
2497,1994-05-06,1994,5,17915,21885
2497,1994-06-06,1994,6,22435,26905
2497,1994-07-06,1994,7,21997,28467
2497,1994-08-06,1994,8,22762,28032
2497,1994-09-06,1994,9,22529,28799
2497,1994-10-06,1994,10,17458,28568
2497,1994-11-06,1994,11,18521,23491
2497,1994-12-06,1994,12,17990,27520
2497,1995-01-06,1995,1,12628,23838
2497,1995-02-06,1995,2,14965,23735
2497,1995-03-06,1995,3,16902,20972
2497,1995-04-06,1995,4,17759,23715
2497,1995-05-06,1995,5,18614,24570
2497,1995-06-06,1995,6,16073,25007
2497,1995-07-06,1995,7,15959,24369
2497,1995-08-06,1995,8,18720,24676
2497,1995-09-06,1995,9,16077,22033
2497,1995-10-06,1995,10,16328,22284
2497,1995-11-06,1995,11,16379,22335
2497,1995-12-06,1995,12,13740,24563
2497,1996-01-06,1996,1,12366,19696
2497,1996-02-06,1996,2,12836,18863
2497,1996-03-06,1996,3,14822,18792
2497,1996-04-06,1996,4,14851,21021
2497,1996-05-06,1996,5,12349,20019
2497,1996-06-06,1996,6,14866,21336
2497,1996-07-06,1996,7,13100,20870
2497,1996-08-06,1996,8,15136,19106
2497,1996-09-06,1996,9,11766,21136
2497,1996-10-06,1996,10,13801,17771
2497,1996-11-06,1996,11,15826,19796
2497,1996-12-06,1996,12,14417,23687
2497,1997-01-06,1997,1,10025,20435
2497,1997-02-06,1997,2,12044,16014
2497,1997-03-06,1997,3,13161,18931
2497,1997-04-06,1997,4,15189,19159
2497,1997-05-06,1997,5,14939,21189
2497,1997-06-06,1997,6,19410,23921
2497,1997-07-06,1997,7,21396,25366
2497,1997-08-06,1997,8,23453,27423
2497,1997-09-06,1997,9,21077,29487
2497,1997-10-06,1997,10,23147,27117
2497,1997-11-06,1997,11,25210,29180
2497,1997-12-06,1997,12,28019,34229
2497,1998-01-06,1998,1,14906,31316
2497,1998-02-06,1998,2,16969,20939
2497,1998-03-06,1998,3,19005,22975
2497,1998-04-06,1998,4,21051,25021
2497,1998-05-06,1998,5,23104,27074
2497,1998-06-06,1998,6,28145,32115
2497,1998-07-06,1998,7,30223,34193
2497,1998-08-06,1998,8,32315,36285
2497,1998-09-06,1998,9,34416,38386
2497,1998-10-06,1998,10,34485,40495
2497,1998-11-06,1998,11,36598,40568
2497,1998-12-06,1998,12,37894,45664
2498,1996-03-01,1996,3,400,15850
2498,1996-04-13,1996,4,24342,25542
2498,1996-05-13,1996,5,29566,33966
2498,1996-06-13,1996,6,30104,44104
2498,1996-07-13,1996,7,27029,39852
2498,1996-08-13,1996,8,26751,36774
2498,1996-09-13,1996,9,22960,36483
2498,1996-10-13,1996,10,24866,32689
2498,1996-11-13,1996,11,25259,34582
2498,1996-12-13,1996,12,24258,38694
2498,1997-01-13,1997,1,18383,32406
2498,1997-02-13,1997,2,24569,28792
2498,1997-03-13,1997,3,30250,36773
2498,1997-04-13,1997,4,27859,39982
2498,1997-05-13,1997,5,23078,33601
2498,1997-06-13,1997,6,28191,37614
2498,1997-07-13,1997,7,28093,37916
2498,1997-08-13,1997,8,23204,37827
2498,1997-09-13,1997,9,23409,32932
2498,1997-10-13,1997,10,20998,33121
2498,1997-11-13,1997,11,19784,30707
2498,1997-12-13,1997,12,18362,32798
2498,1998-01-13,1998,1,15260,26983
2498,1998-02-13,1998,2,17534,24957
2498,1998-03-13,1998,3,27195,31418
2498,1998-04-13,1998,4,31487,37910
2498,1998-05-13,1998,5,28021,41223
2498,1998-06-13,1998,6,33534,42457
2498,1998-07-13,1998,7,36954,43277
2498,1998-08-13,1998,8,40790,46713
2498,1998-09-13,1998,9,42140,50563
2498,1998-10-13,1998,10,39600,51923
2498,1998-11-13,1998,11,35261,49384
2498,1998-12-13,1998,12,33103,47539
2499,1996-02-08,1996,2,400,6271
2499,1996-03-12,1996,3,18471,24401
2499,1996-04-12,1996,4,26701,32679
2499,1996-05-12,1996,5,31479,37482
2499,1996-06-12,1996,6,17331,45064
2499,1996-07-12,1996,7,10819,25962
2499,1996-08-12,1996,8,22247,31890
2499,1996-09-12,1996,9,33391,39246
2499,1996-10-12,1996,10,33971,39826
2499,1996-11-12,1996,11,32162,38017
2499,1996-12-12,1996,12,33647,42429
2499,1997-01-12,1997,1,18093,36341
2499,1997-02-12,1997,2,24739,30594
2499,1997-03-12,1997,3,25986,31841
2499,1997-04-12,1997,4,25044,30899
2499,1997-05-12,1997,5,25014,31547
2499,1997-06-12,1997,6,20545,29327
2499,1997-07-12,1997,7,23314,29169
2499,1997-08-12,1997,8,20683,27316
2499,1997-09-12,1997,9,21596,27451
2499,1997-10-12,1997,10,23459,29992
2499,1997-11-12,1997,11,25080,30935
2499,1997-12-12,1997,12,24135,32917
2499,1998-01-12,1998,1,13320,27790
2499,1998-02-12,1998,2,21237,27461
2499,1998-03-12,1998,3,24798,31331
2499,1998-04-12,1998,4,22931,28786
2499,1998-05-12,1998,5,23977,29832
2499,1998-06-12,1998,6,24425,35198
2499,1998-07-12,1998,7,28614,38374
2499,1998-08-12,1998,8,36389,42244
2499,1998-09-12,1998,9,36489,42344
2499,1998-10-12,1998,10,35689,41544
2499,1998-11-12,1998,11,35185,41040
2499,1998-12-12,1998,12,34579,43361
2500,1995-10-26,1995,10,700,700
2500,1995-11-25,1995,11,11600,11600
